,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.09,6.29,6.66,6.56,6.24,5.78,5.48,4.50,5.71,6.23
Days Sales Outstanding,59.94,58.07,54.79,55.61,58.50,63.11,66.55,81.07,63.88,58.56
Inventory Turnover,4.05,4.15,4.15,4.55,4.74,4.25,4.97,3.69,4.10,3.32
Days Inventory Outstanding,90.03,88.04,88.03,80.19,76.96,85.86,73.47,98.97,89.07,110.05
Accounts Payable Turnover,14.94,15.37,11.71,9.21,9.24,8.77,11.20,8.21,9.84,9.61
Accounts Payable Turnover Days,24.43,23.75,31.16,39.64,39.50,41.61,32.60,44.47,37.08,37.97
Cash Conversion Cycle,125.54,122.36,111.66,96.16,95.96,107.36,107.42,135.57,115.87,130.64
Inventory to Cash Days,-30.09,-29.96,-33.24,-24.59,-18.46,-22.76,-6.92,-17.90,-25.18,-51.50
Inventories,289,331,283,275,332,384,445,395,501,624
Raw Materials,116,116,98,96,96,135,166,152,163,253
Work In Process,51,57,59,52,45,52,55,47,53,60
Finished Goods,123,158,126,127,191,197,224,196,285,311
Other Inventory,0,0,0,0,0,0,0,0,0,0
