,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,5684,6808,10695,10592,10100,11068,13280,17026,18768,16064
- Cash & Cash Equivalents,829,742,493,548,541,667,602,701,1170,2340
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,2,0,0
+ Total Debt,4806,4268,3640,3345,3323,3304,3055,3039,3025,2823
Enterprise Value,9660,10334,13842,13389,12883,13706,15733,19366,20623,16547
Total Capital,1192,670,174,210,943,813,369,1471,3327,4427
Total Debt/Capital (%),403.10,637.07,2096.66,1592.29,352.34,406.33,827.46,206.64,90.94,63.78
Total Debt / EV,0.50,0.41,0.26,0.25,0.26,0.24,0.19,0.16,0.15,0.17
EV/Sales,3.88,4.08,5.12,4.73,4.21,4.26,4.67,5.13,3.66,3.40
EV/EBITDA,12.12,12.01,14.20,13.07,13.81,13.87,26.68,12.90,7.14,8.03
EV/EBIT,34.34,30.66,28.62,23.95,26.63,26.98,124.18,17.22,8.31,10.15
EV/Cash Flow to Firm,12.54,17.58,14.75,14.70,125.86,17.74,22.19,18.88,8.58,7.51
EV/Free Cash Flow to Firm,11.23,15.47,13.46,13.26,61.36,15.61,19.13,16.38,8.03,7.10
Diluted Market Cap,5619,6817,10962,10914,10481,11274,13366,17496,19216,16500
Diluted Enterprise Value,9595,10343,14109,13711,13263,13911,15819,19836,21071,16984
EV per Share,35.54,37.18,49.00,48.21,46.80,50.75,58.77,75.21,81.30,66.96
TTM Sales,2492,2531,2705,2833,3059,3218,3367,3776,5632,4863
TTM EBITDA,797,860,975,1025,933,988,590,1501,2890,2061
TTM Operating Income,281,337,484,559,484,508,127,1125,2483,1631
TTM Cash Flow to Firm,770,588,939,911,102,772,709,1026,2405,2204
TTM Free Cash Flow to Firm,860,668,1028,1009,210,878,822,1182,2567,2331
