,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,272,278,282,278,275,270,268,257,254,247
Diluted Weighted Avg Shares,269,278,290,286,286,275,269,265,260,254
Basic Weighted Avg Shares,269,275,281,280,280,275,269,263,257,252
Revenue per Share,9.28,9.19,9.64,10.11,10.93,11.70,12.50,14.37,21.91,19.33
EBITDA per Share,2.97,3.12,3.48,3.66,3.33,3.59,2.19,5.71,11.24,8.19
Operating Income per Share,1.05,1.22,1.72,2.00,1.73,1.85,0.47,4.28,9.66,6.48
"Basic EPS, GAAP",-4.36,0.06,0.47,1.18,2.70,-0.40,-0.15,4.24,7.28,5.18
Basic EPS from Cont Ops,-4.36,0.06,0.47,1.18,2.70,-0.40,-0.15,4.23,7.27,5.18
"Diluted EPS, GAAP",-4.36,0.06,0.45,1.16,2.64,-0.40,-0.15,4.21,7.21,5.13
Diluted EPS from Cont Ops,-4.36,0.06,0.45,1.16,2.64,-0.40,-0.15,4.20,7.20,5.13
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,1.84,1.85,2.80,2.81,0.03,2.66,2.41,3.41,9.07,8.45
Free Cash Flow per Basic Share,1.50,1.55,2.48,2.46,-0.35,2.28,1.99,2.82,8.43,7.95
Cash & Equivalents per Share,3.05,2.67,1.74,1.97,1.96,2.47,2.25,2.72,4.61,9.47
Book Value per Share,-13.29,-12.94,-12.27,-11.29,-8.64,-9.22,-10.03,-6.10,1.19,6.49
Tangible Book Value per Share,-17.58,-15.04,-13.28,-11.90,-11.36,-9.27,-7.12,-4.89,-2.85,1.45
