,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,1368,1421,1400,1509,1599,1717,1840,2147,2832,2887
+ Sales & Services Revenue,1368,1421,1400,1509,1599,1717,1840,2147,2832,2887
- Cost of Revenue,934,974,944,1008,1087,1172,1234,1379,1656,1751
+ Cost of Goods & Services,934,974,944,1008,1087,1172,1234,1379,1656,1751
Gross Profit,435,448,456,501,513,545,606,768,1176,1136
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,273,266,267,277,282,303,312,361,424,402
"+ Selling, General & Admin",235,229,233,240,243,263,273,302,363,317
+ Research & Development,38,37,34,37,39,40,39,47,53,59
+ Other Operating Expense,0,0,0,0,0,0,0,12,8,27
Operating Income (Loss),162,182,189,225,231,242,294,407,752,734
- Non-Operating (Income) Loss,15,13,73,35,9,2,2,6,3,54
"+ Interest Expense, Net",13,10,11,6,5,4,1,5,6,3
+ Interest Expense,15,13,13,7,7,6,5,7,7,8
- Interest Income,2,4,2,1,1,2,4,1,1,5
+ Other Non-Op (Income) Loss,2,3,62,29,3,-3,1,0,-3,51
Pretax Income,147,169,116,190,222,241,292,401,749,680
- Income Tax Expense (Benefit),40,47,26,54,81,41,59,73,107,115
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,112,127,96,144,151,207,242,346,662,586
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,112,127,96,144,151,207,242,346,662,586
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",112,127,96,144,151,207,242,346,662,586
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",112,127,96,144,151,207,242,346,662,586
Basic Weighted Avg Shares,70,71,72,73,74,74,74,74,74,74
"Basic EPS, GAAP",1.61,1.79,1.33,1.96,2.04,2.80,3.27,4.68,8.90,7.88
Basic EPS from Cont Ops,1.61,1.79,1.33,1.96,2.04,2.80,3.27,4.68,8.90,7.88
Diluted Weighted Avg Shares,71,73,74,75,76,75,75,76,76,76
"Diluted EPS, GAAP",1.57,1.75,1.30,1.91,1.99,2.74,3.21,4.57,8.67,7.73
Diluted EPS from Cont Ops,1.57,1.75,1.30,1.91,1.99,2.74,3.21,4.57,8.67,7.73
EBITDA,247,272,279,315,328,347,398,516,875,855
EBITDA Margin (%),18.06,19.12,19.90,20.89,20.49,20.18,21.60,24.03,30.89,29.60
EBITA,162,182,189,225,231,242,294,407,752,734
EBIT,162,182,189,225,231,242,294,407,752,734
Gross Margin (%),31.77,31.50,32.56,33.21,32.06,31.76,32.92,35.76,41.52,39.36
Operating Margin (%),11.83,12.79,13.48,14.88,14.44,14.10,15.98,18.95,26.57,25.43
Profit Margin (%),8.21,8.94,6.83,9.52,9.42,12.05,13.14,16.13,23.37,20.30
Sales per Employee,198319,203057,197155,206726,213213,223039,224378,233359,281331,269804
Dividend per Share,0.39,0.41,0.45,0.49,0.53,0.57,0.61,0.65,0.69,0.73
Depreciation Expense,85,90,90,91,97,104,103,109,122,121
