,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,84146,105509,96272,99723,153975,134750,130913,185816,240370,285917
- Cash & Cash Equivalents,9595,8348,8399,5100,9303,7289,39924,8449,9746,9201
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,21,28,33
+ Total Debt,14723,15011,31671,36842,37368,40310,66728,86056,76684,63271
Enterprise Value,88974,112146,119536,130142,181554,166999,157717,263414,307252,339992
Total Capital,16306,15562,33936,41238,42845,43696,71463,87150,79857,68106
Total Debt/Capital (%),90.29,96.46,93.33,89.34,87.22,92.25,93.37,98.74,96.03,92.90
Total Debt / EV,0.17,0.13,0.26,0.28,0.21,0.24,0.42,0.33,0.25,0.19
EV/Sales,4.74,5.62,5.23,5.08,6.43,5.10,4.74,5.75,5.47,5.86
EV/EBITDA,12.90,24.65,14.03,12.08,15.90,19.48,10.25,13.84,11.21,12.46
EV/EBIT,14.82,29.80,15.55,13.58,18.30,24.53,11.80,20.97,16.27,18.07
EV/Cash Flow to Firm,13.73,29.19,14.82,16.75,17.05,11.38,10.70,12.73,12.34,12.64
EV/Free Cash Flow to Firm,12.76,25.18,13.90,15.78,16.24,10.90,10.32,12.26,11.96,12.32
Diluted Market Cap,85028,106743,97893,102133,155026,140872,131364,176117,241548,287343
Diluted Enterprise Value,90156,113406,121165,133875,183091,173893,158168,253745,308514,341446
EV per Share,56.05,70.47,74.25,81.72,114.03,112.93,106.64,149.23,173.75,192.17
TTM Sales,18790,19960,22859,25638,28216,32753,33266,45804,56197,58054
TTM EBITDA,6899,4549,8523,10773,11420,8572,15385,19032,27407,27281
TTM Operating Income,6002,3763,7687,9584,9919,6807,13368,12561,18886,18814
TTM Cash Flow to Firm,6482,3842,8066,7770,10650,14679,14736,20689,24897,26903
TTM Free Cash Flow to Firm,6973,4454,8598,8249,11179,15317,15288,21487,25684,27598
