,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,20.38,59.48,18.89,16.75,29.00,24.69,16.61,38.02,20.85,24.18
Price/Earnings Average,16.78,49.72,19.62,16.23,22.54,26.42,14.62,32.81,17.33,22.25
Price/Earnings High,21.06,63.48,22.62,18.22,29.72,34.10,17.32,39.42,20.98,26.32
Price/Earnings Low,12.82,40.82,14.36,13.57,17.77,21.00,11.76,22.59,15.61,19.19
Price/Book Value,53.16,191.49,42.50,22.68,28.11,39.80,27.65,173.17,76.43,59.54
Price/Book Value Average,43.75,160.06,44.15,21.98,21.85,42.58,24.33,149.47,63.52,54.79
Price/Book Value High,54.93,204.37,50.89,24.68,28.81,54.97,28.83,179.56,76.94,64.81
Price/Book Value Low,33.42,131.41,32.30,18.37,17.23,33.85,19.57,102.90,57.24,47.25
Price/Tangible Book Value,-22.90,-18.73,-3.33,-2.51,-4.03,-2.97,-3.09,-1.81,-2.59,-3.47
Price/Tangible Book Value Average,-18.84,-15.66,-3.46,-2.44,-3.13,-3.18,-2.72,-1.56,-2.15,-3.20
Price/Tangible Book Value High,-23.66,-19.99,-3.98,-2.73,-4.13,-4.10,-3.22,-1.87,-2.60,-3.78
Price/Tangible Book Value Low,-14.40,-12.85,-2.53,-2.04,-2.47,-2.53,-2.18,-1.07,-1.94,-2.76
Price/Sales,4.48,5.29,4.25,3.89,5.46,4.29,3.94,3.83,4.28,4.93
Price/Sales Average,3.69,4.42,4.42,3.77,4.24,4.59,3.46,3.31,3.56,4.54
Price/Sales High,4.63,5.64,5.09,4.23,5.59,5.92,4.10,3.97,4.31,5.37
Price/Sales Low,2.82,3.63,3.23,3.15,3.34,3.65,2.79,2.28,3.21,3.91
Price/Cash Flow,13.43,29.73,12.90,14.16,15.46,10.46,9.83,9.98,10.56,11.47
Price/Cash Flow Average,11.05,24.85,13.40,13.72,12.02,11.19,8.65,8.61,8.78,10.56
Price/Cash Flow High,13.88,31.73,15.44,15.41,15.84,14.44,10.24,10.35,10.63,12.49
Price/Cash Flow Low,8.44,20.40,9.80,11.47,9.47,8.89,6.96,5.93,7.91,9.11
Price/Free Cash Flow,12.58,25.65,12.13,13.58,14.78,10.02,9.47,9.58,10.25,11.21
Price/Free Cash Flow Average,10.35,21.44,12.60,13.16,11.49,10.72,8.33,8.27,8.52,10.31
Price/Free Cash Flow High,13.00,27.38,14.53,14.77,15.15,13.83,9.87,9.93,10.32,12.20
Price/Free Cash Flow Low,7.91,17.61,9.22,11.00,9.06,8.52,6.70,5.69,7.68,8.89
EV/Sales,4.74,5.62,5.23,5.08,6.43,5.10,4.74,5.75,5.47,5.86
EV/Sales Average,3.96,4.75,5.39,5.01,5.24,5.41,4.27,5.20,4.75,5.46
EV/Sales High,4.90,5.98,6.06,5.47,6.59,6.69,4.91,5.90,5.50,6.29
EV/Sales Low,3.09,3.96,4.22,4.39,4.34,4.51,3.59,4.11,4.40,4.84
EV/EBITDA,12.90,24.65,14.03,12.08,15.90,19.48,10.25,13.84,11.21,12.46
EV/EBITDA Average,10.78,20.85,14.46,11.91,12.94,20.67,9.23,12.51,9.73,11.63
EV/EBITDA High,13.35,26.22,16.25,13.02,16.27,25.57,10.61,14.20,11.27,13.39
EV/EBITDA Low,8.41,17.38,11.32,10.44,10.72,17.22,7.77,9.88,9.01,10.30
EV/EBIT,14.82,29.80,15.55,13.58,18.30,24.53,11.80,20.97,16.27,18.07
EV/EBIT Average,12.39,25.21,16.04,13.39,14.89,26.03,10.62,18.95,14.12,16.86
EV/EBIT High,15.34,31.70,18.02,14.63,18.74,32.19,12.22,21.52,16.36,19.42
EV/EBIT Low,9.67,21.01,12.55,11.74,12.34,21.69,8.94,14.97,13.08,14.94
Last Price,53.01,66.30,59.80,62.62,96.71,91.12,88.52,105.27,135.93,161.61
High Price,54.78,70.76,71.60,68.12,99.10,125.86,92.30,109.15,136.83,175.91
Low Price,33.33,45.50,45.45,50.71,59.27,77.50,62.66,62.55,101.81,128.26
Enterprise Value,88974,112146,119536,130142,181554,166999,157717,263414,307252,339992
Enterprise Value Average,74378,94858,123272,128357,147738,177199,142021,238005,266750,317182
Enterprise Value High,92084,119270,138540,140224,185845,219146,163308,270292,308928,365320
Enterprise Value Low,58035,79071,96442,112498,122431,147630,119473,188037,247000,281018
