,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.44,0.73,0.77,0.66,0.59,0.47,2.56,0.30,0.28,0.31
Current Ratio,2.59,1.41,1.50,1.65,1.28,0.98,3.18,0.84,0.79,0.96
Quick Ratio,2.14,1.11,1.21,1.14,0.89,0.78,2.91,0.60,0.56,0.69
CFO/Avg Current Liab,0.92,0.39,0.68,0.68,0.75,0.79,0.81,0.80,0.71,0.77
Common Equity/Total Assets,5.42,2.00,4.27,6.65,7.74,5.70,5.31,0.71,2.15,3.46
Long-Term Debt/Equity (%),318.17,606.49,741.19,786.02,607.28,0,0,592.15,415.84,342.08
Long-Term Debt/Capital (%),87.65,67.89,86.16,88.37,72.24,80.10,88.12,88.99,80.38,86.83
Long-Term Debt/Total Assets (%),48.95,38.35,55.12,55.13,43.73,58.97,70.67,51.51,43.81,42.60
Total Debt/Equity (%),327.76,861.71,802.81,794.69,733.14,-477.27,-816.54,657.07,496.79,366.00
Total Debt/Capital (%),90.29,96.46,93.33,89.34,87.22,92.25,93.37,98.74,96.03,92.90
Total Debt/Total Assets (%),50.42,54.49,59.70,55.74,52.79,67.92,74.88,57.16,52.33,45.58
CFO/Total Liabilities,25.37,13.75,15.34,11.46,15.16,19.80,13.70,12.79,17.37,20.53
CFO/CapEx,12.76,5.80,14.16,14.70,18.83,21.05,24.14,22.04,28.94,35.89
Altman's Z-Score,4.61,4.37,4.05,4.24,4.11,3.85,3.08,3.22,4.09,4.61
