,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,2470,2323,2297,2393,2099,2742,2957,1141,5449,4392
+ Depreciation & Amortization,334,369,391,351,393,435,436,485,531,561
+ Non-Cash Items,1234,1299,1241,1634,2596,2570,2796,4316,125,1953
+ Stock-Based Compensation,59,60,0,0,0,0,0,0,0,0
+ Deferred Income Taxes,322,-11,0,0,0,-190,-133,-672,327,-427
+ Asset Impairment Charge,0,27,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,853,1223,1241,1634,2596,2760,2929,4988,-202,2380
+ Chg in Non-Cash Work Cap,-521,-165,-75,47,120,-556,7,254,-86,234
+ (Inc) Dec in Accts Receiv,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-269,73,162,234,622,-549,209,136,410,1080
+ Inc (Dec) in Other,-252,-238,-237,-187,-502,-7,-202,118,-496,-846
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,3517,3826,3854,4425,5208,5191,6196,6196,6019,7140
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,1,0,0,0,0,0,0,9
+ Disp of Fixed Prod Assets,0,0,1,0,0,0,0,0,0,9
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-231,-145,-168,-179,-218,-254,-284,-261,-194,-236
+ Acq of Fixed Prod Assets,-231,-145,-168,-179,-218,-254,-284,-261,-194,-236
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,1011,967,769,1259,128,-1845,-7146,-1270,4808,-5449
+ Dec in LT Investment,1452,1470,1534,1366,233,856,1171,7005,5015,2452
+ Inc in LT Investment,-441,-503,-765,-107,-105,-2701,-8317,-8275,-207,-7901
+ Net Cash From Acq & Div,0,0,2,0,0,0,0,0,0,0
+ Cash from Divestitures,0,0,2,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,0,0,0,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-3943,-5019,-3472,-5974,-8687,-8480,-7844,3045,-4574,-19961
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-3163,-4197,-2868,-4894,-8777,-10579,-15274,1514,40,-25637
+ Dividends Paid,-399,-467,-515,-514,-527,-552,-573,-576,-636,-703
+ Net Cash From Debt,2756,2017,2130,773,823,796,-1714,-4792,-2646,1656
+ Cash From Debt,6394,6695,5764,4192,6186,6999,4859,494,1727,6885
+ Repayments of Debt,-3638,-4678,-3634,-3419,-5363,-6203,-6573,-5286,-4373,-5229
+ Cash (Repurchase) of Equity,-1283,-1559,-1710,-1901,-2076,-2059,-1761,-338,-2251,-2349
+ Increase in Capital Stock,13,5,5,7,5,6,7,10,9,10
+ Decrease in Capital Stock,-1296,-1564,-1715,-1908,-2081,-2065,-1768,-348,-2260,-2359
+ Other Financing Activities,2542,1110,1397,4453,6741,8961,4945,4621,-2783,17458
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,3616,1101,1302,2811,4961,7146,897,-1085,-8316,16062
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,3970,730,2288,2342,1392,1758,-8181,6625,-2257,-2435
EBITDA,334,369,391,351,393,435,436,485,531,561
EBITDA Margin (%),4.06,4.35,4.47,3.86,3.97,4.06,3.80,4.37,4.39,4.21
Net Cash Paid for Acquisitions,0,0,-2,0,0,0,0,0,0,0
Free Cash Flow,3286,3681,3686,4246,4990,4937,5912,5935,5825,6904
Free Cash Flow to Firm,2568,2968,2883,3331,4012,3306,3961,4452,4950,5477
Free Cash Flow to Equity,6565,5661,5780,4982,5779,5702,4167,1605,3110,8507
Free Cash Flow per Basic Share,6.78,7.97,8.43,10.48,13.34,14.35,18.48,19.33,19.42,24.92
Price/Free Cash Flow,7.16,7.73,5.91,6.36,5.30,3.69,4.17,4.25,5.59,3.69
Cash Flow to Net Income,1.42,1.65,1.68,1.85,2.48,1.89,2.10,5.43,1.10,1.63
