,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,8224,8477,8739,9099,9897,10709,11459,11088,12087,13337
+ Sales & Services Revenue,8224,8477,8739,9099,9897,10709,11459,11088,12087,13337
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",1881,1977,2072,2110,2288,2484,2621,2553,2796,3174
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-1881,-1977,-2072,-2110,-2288,-2484,-2621,-2553,-2796,-3174
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-3944,-3694,-3612,-3656,-3537,-3597,-3835,-1435,-7064,-5742
"+ Interest Expense, Net",-8210,-8730,-9208,-10014,-11296,-13032,-14523,-12960,-11785,-14729
+ Interest Expense,-1146,-1134,-1263,-1398,-1648,-2139,-2530,-1865,-1134,-1865
- Interest Income,7064,7596,7945,8616,9648,10893,11993,11095,10651,12864
+ Other Non-Op (Income) Loss,4266,5036,5596,6358,7759,9435,10688,11525,4721,8987
Pretax Income,3944,3694,3612,3656,3537,3597,3835,1435,7064,5742
- Income Tax Expense (Benefit),1474,1371,1315,1263,1438,855,878,294,1615,1350
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2470,2323,2297,2393,2099,2742,2957,1141,5449,4392
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,2470,2323,2297,2393,2099,2742,2957,1141,5449,4392
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",2470,2323,2297,2393,2099,2742,2957,1141,5449,4392
- Preferred Dividends,37,37,37,37,37,31,31,31,69,62
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2433,2286,2260,2356,2062,2711,2926,1110,5380,4330
Basic Weighted Avg Shares,485,462,437,405,374,344,320,307,300,277
"Basic EPS, GAAP",5.02,4.95,5.17,5.82,5.51,7.88,9.14,3.62,17.93,15.63
Basic EPS from Cont Ops,5.09,5.03,5.26,5.91,5.61,7.97,9.24,3.72,18.16,15.86
Diluted Weighted Avg Shares,487,463,438,406,374,345,320,307,300,278
"Diluted EPS, GAAP",5.00,4.94,5.16,5.80,5.51,7.86,9.14,3.62,17.93,15.58
Diluted EPS from Cont Ops,5.07,5.02,5.24,5.89,5.61,7.95,9.24,3.72,18.16,15.80
EBITDA,334,369,391,351,393,435,436,485,531,561
EBITDA Margin (%),4.06,4.35,4.47,3.86,3.97,4.06,3.80,4.37,4.39,4.21
EBITA,0,0,0,0,0,0,0,0,0,0
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),30.03,27.40,26.28,26.30,21.21,25.60,25.81,10.29,45.08,32.93
Sales per Employee,582106,577610,581205,585182,599818,645120,666221,630000,723772,660248
Dividend per Share,0.82,1.01,1.18,1.27,1.41,1.60,1.79,1.88,2.12,2.54
Depreciation Expense,334,369,391,351,393,435,436,485,531,561
