,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,184,186,185,215,215,216,216,217,217,216
Diluted Weighted Avg Shares,184,186,186,213,217,217,217,217,218,217
Basic Weighted Avg Shares,183,185,185,212,215,216,217,217,217,217
Revenue per Share,22.98,22.42,19.25,23.04,51.08,49.86,48.84,44.53,47.35,49.34
EBITDA per Share,4.30,4.34,3.60,3.17,11.91,10.37,10.77,10.39,10.53,7.76
Operating Income per Share,2.55,2.65,1.90,1.34,8.14,6.40,6.80,6.14,6.90,4.60
"Basic EPS, GAAP",3.10,2.78,1.94,9.32,6.57,5.17,1.12,-4.38,4.63,-0.81
Basic EPS from Cont Ops,3.12,2.80,1.94,9.36,6.66,5.25,1.14,-4.36,4.65,-0.86
"Diluted EPS, GAAP",3.08,2.76,1.93,9.26,6.53,5.15,1.11,-4.38,4.62,-0.81
Diluted EPS from Cont Ops,3.10,2.78,1.93,9.30,6.63,5.24,1.14,-4.36,4.63,-0.86
Dividend per Share,1.28,1.48,1.64,1.66,1.64,1.64,1.96,0.58,0.68,1.52
Cash Flow per Share,6.38,6.88,3.76,5.32,8.66,10.79,8.76,7.82,7.25,6.92
Free Cash Flow per Basic Share,4.78,5.48,2.27,3.70,5.88,7.78,6.02,5.17,4.84,3.88
Cash & Equivalents per Share,2.40,3.37,2.34,2.61,1.94,4.90,2.42,3.55,2.94,2.77
Book Value per Share,27.46,28.09,28.23,31.64,36.53,38.68,38.28,32.61,36.51,34.27
Tangible Book Value per Share,-3.15,-0.33,1.81,-49.61,-43.02,-38.43,-35.20,-32.70,-26.61,-23.93
