,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,10271,13894,17443,20912,17678,12085,11633,9803,9960,11144
- Cash & Cash Equivalents,442,625,431,561,419,1058,523,770,637,600
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,25,23,20,203,209,228,254,256,247,226
+ Total Debt,3800,3187,2937,12073,11314,10488,9038,8275,7162,6562
Enterprise Value,13653,16479,19969,32627,28782,21743,20401,17564,16732,17332
Total Capital,8882,8421,8166,19076,19391,19072,17571,15598,15333,14200
Total Debt/Capital (%),42.78,37.84,35.97,63.29,58.34,54.99,51.44,53.05,46.71,46.22
Total Debt / EV,0.28,0.19,0.15,0.37,0.39,0.48,0.44,0.47,0.43,0.38
EV/Sales,3.25,3.97,5.60,6.68,2.62,2.02,1.93,1.82,1.63,1.62
EV/EBITDA,17.34,20.54,29.96,48.48,11.22,9.71,8.75,7.79,7.32,10.30
EV/EBIT,29.26,33.69,56.70,114.64,16.42,15.73,13.85,13.19,11.16,17.37
EV/Cash Flow to Firm,10.28,11.77,24.91,25.01,12.91,8.41,9.99,8.37,9.37,7.70
EV/Free Cash Flow to Firm,8.42,9.93,18.55,19.82,10.18,6.71,7.74,6.57,7.25,5.95
Diluted Market Cap,10271,13939,17622,20766,17768,12117,11665,9808,9988,11175
Diluted Enterprise Value,13653,16524,20149,32481,28872,21775,20433,17570,16760,17362
EV per Share,74.12,88.83,108.23,151.82,133.62,100.65,94.31,81.06,77.11,80.13
TTM Sales,4206,4146,3568,4885,11003,10770,10579,9654,10280,10701
TTM EBITDA,787,802,667,673,2566,2240,2332,2253,2285,1683
TTM Operating Income,467,489,352,285,1753,1382,1473,1331,1499,998
TTM Cash Flow to Firm,1328,1401,802,1304,2229,2587,2041,2099,1785,2250
TTM Free Cash Flow to Firm,1622,1660,1077,1646,2829,3238,2635,2674,2308,2911
