,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3800,3187,2937,12073,11314,10488,9038,8275,7162,6562
ST Debt,587,849,29,685,715,1595,928,1067,515,397
LT Debt,3213,2337,2909,11388,10599,8894,8110,7208,6647,6165
Total Debt/EBITDA,4.83,3.97,4.41,17.94,4.41,4.68,3.88,3.67,3.13,3.90
Net Debt/EBITDA,4.27,3.19,3.76,17.10,4.25,4.21,3.65,3.31,2.86,3.54
Total Debt/EBIT,8.14,6.52,8.34,42.42,6.45,7.59,6.13,6.22,4.78,6.58
Net Debt/EBIT,7.19,5.24,7.12,40.45,6.21,6.82,5.78,5.60,4.35,5.98
EBITDA to Interest Expense,4.28,5.53,5.54,2.48,7.35,7.31,8.30,8.21,8.78,6.71
EBITDA-CapEx/Interest Expense,2.68,3.74,3.26,1.22,5.63,5.19,6.19,6.11,6.77,4.08
EBIT to Interest Expense,2.54,3.37,2.93,1.05,5.02,4.51,5.24,4.85,5.76,3.98
Interest Expense,184,145,120,272,349,306,281,275,260,251
Common Equity/Total Assets,32.46,37.24,42.43,23.18,26.02,27.75,28.69,25.85,28.69,28.65
Long-Term Debt/Equity (%),37.09,29.64,41.18,97.99,78.89,64.75,59.31,57.11,48.65,47.74
Long-Term Debt/Capital (%),36.17,27.75,35.62,59.70,54.66,46.63,46.15,46.21,43.35,43.42
Long-Term Debt/Total Assets (%),20.62,16.70,23.69,38.81,35.04,29.54,28.10,26.37,24.07,23.83
Total Debt/Equity (%),43.86,40.41,41.59,103.88,84.21,76.36,66.10,65.57,52.42,50.81
Total Debt/Capital (%),42.78,37.84,35.97,63.29,58.34,54.99,51.44,53.05,46.71,46.22
Total Debt/Total Assets (%),24.39,22.77,23.93,41.14,37.40,34.83,31.32,30.28,25.93,25.37
Net Debt to Equity,38.75,32.49,35.49,99.05,81.09,68.66,62.27,59.09,47.75,46.16
Net Debt/Capital (%),39.78,32.86,32.40,62.17,57.42,52.35,49.94,50.30,44.40,43.84
EBITDA,787,802,667,673,2566,2240,2332,2253,2285,1683
EBITDA-CapEx,493,543,392,331,1966,1588,1738,1679,1762,1021
Operating Income (Loss),467,489,352,285,1753,1382,1473,1331,1499,998
