,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),11.58,10.01,6.90,32.91,19.28,13.76,2.91,-12.37,13.42,-2.29
Return on Assets (%),3.57,3.48,2.74,9.50,4.75,3.70,0.82,-3.38,3.66,-0.66
Return on Capital (%),7.89,7.38,5.56,15.77,0,7.04,2.08,0,7.85,0
Return on Invested Capital (%),3.15,3.56,2.85,1.09,0,4.66,3.19,0,5.78,0
Gross Margin (%),39.48,39.87,39.36,38.52,43.49,38.86,39.71,39.03,39.43,34.16
EBITDA Margin (%),18.72,19.34,18.69,13.78,23.32,20.80,22.04,23.34,22.23,15.72
Operating Margin (%),11.10,11.80,9.87,5.83,15.93,12.83,13.93,13.79,14.58,9.32
Incremental Operating Margin (%),9.94,-37.46,23.65,-5.13,24.01,159.13,-47.90,15.33,26.79,-118.94
Pretax Margin (%),15.56,14.14,11.51,62.14,12.56,12.63,4.54,-6.67,12.05,-0.58
Profit Margin (%),13.49,12.40,10.08,40.45,12.85,10.37,2.28,-9.83,9.78,-1.64
Net Income to Common Margin (%),13.49,12.40,10.08,40.45,12.85,10.37,2.28,-9.83,9.78,-1.64
Effective Tax Rate (%),12.83,11.77,12.61,34.62,0,16.56,48.70,0,18.60,0
Dvd Payout Ratio (%),40.75,52.50,83.77,17.73,24.25,30.73,169.29,-13.30,14.61,-166.57
Sustainable Growth Rate (%),6.86,4.75,1.12,27.07,14.60,9.53,-2.01,-14.01,11.46,-6.09
