,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3128,6184,6398,6399,6308,6492,6802,11806,12447,13622
ST Debt,287,577,630,560,619,681,746,125,877,991
LT Debt,2841,5607,5768,5838,5688,5811,6055,11681,11570,12630
Total Debt/EBITDA,4.88,7.66,5.55,4.67,4.02,3.63,3.73,-10.39,-6.94,-18.37
Net Debt/EBITDA,4.79,7.55,5.45,4.57,3.90,3.54,3.59,-7.48,-6.10,-17.09
Total Debt/EBIT,7.90,12.30,9.11,6.91,6.01,5.33,5.77,-6.29,-4.88,-8.78
Net Debt/EBIT,7.76,12.13,8.94,6.78,5.85,5.19,5.56,-4.53,-4.29,-8.17
EBITDA to Interest Expense,2.27,5.32,5.20,4.95,5.86,6.61,6.69,-2.36,-0.87,-0.93
EBITDA-CapEx/Interest Expense,-0.90,-1.61,0.12,1.01,0.74,0.81,0.69,-4.32,-1.23,-3.15
EBIT to Interest Expense,1.40,3.31,3.17,3.34,3.92,4.51,4.32,-3.89,-1.23,-1.94
Interest Expense,283,152,222,277,268,270,273,482,2073,802
Common Equity/Total Assets,-2.97,1.22,4.63,9.26,13.93,19.07,22.95,-1.60,-25.61,-38.08
Long-Term Debt/Equity (%),107.98,159.35,152.55,128.67,98.93,97.45,92.94,268.28,475.60,18414.08
Long-Term Debt/Capital (%),96.22,88.65,82.80,76.82,68.77,61.88,56.96,101.48,151.23,192.66
Long-Term Debt/Total Assets (%),42.72,48.41,47.03,45.00,40.36,38.21,36.29,63.49,61.77,68.06
Total Debt/Equity (%),118.87,175.74,169.21,141.01,109.70,108.87,104.39,271.15,511.65,19859.06
Total Debt/Capital (%),105.92,97.77,91.84,84.19,76.26,69.13,63.98,102.56,162.69,207.78
Total Debt/Total Assets (%),47.03,53.39,52.16,49.32,44.75,42.69,40.77,64.17,66.45,73.40
Net Debt to Equity,116.72,173.33,166.14,138.18,106.64,106.13,100.51,195.35,449.71,18478.43
Net Debt/Capital (%),106.04,97.74,91.70,83.92,75.75,68.58,63.10,103.59,178.06,225.98
EBITDA,641,808,1153,1371,1570,1786,1825,-1137,-1794,-742
EBITDA-CapEx,-254,-244,28,279,198,219,188,-2083,-2547,-2526
Operating Income (Loss),396,503,702,925,1049,1219,1178,-1876,-2552,-1552
