,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,70.35,28.60,31.57,15.26,15.98,9.80,13.54,0,0,0
Price/Earnings Average,61.95,21.44,29.12,15.65,15.87,12.25,12.16,-1.45,-2.15,-3.02
Price/Earnings High,70.89,29.40,34.09,20.88,18.45,14.29,13.80,-3.80,-2.80,-4.42
Price/Earnings Low,48.22,17.75,22.57,12.26,12.80,9.19,9.36,-0.45,-1.44,-1.91
Price/Book Value,-36.66,75.59,23.86,8.04,6.20,3.15,3.26,-27.42,-1.83,-0.73
Price/Book Value Average,-32.28,56.66,22.01,8.25,6.16,3.94,2.93,-24.36,-2.31,-0.97
Price/Book Value High,-36.94,77.69,25.77,11.01,7.16,4.59,3.32,-63.93,-3.00,-1.43
Price/Book Value Low,-25.13,46.91,17.06,6.46,4.96,2.95,2.25,-7.52,-1.55,-0.61
Price/Tangible Book Value,3.58,12.66,8.61,4.15,3.43,2.43,2.90,2.15,4.78,-9.73
Price/Tangible Book Value Average,3.15,9.49,7.94,4.25,3.41,3.04,2.60,1.91,6.03,-12.98
Price/Tangible Book Value High,3.61,13.01,9.30,5.67,3.97,3.54,2.95,5.02,7.84,-19.00
Price/Tangible Book Value Low,2.45,7.85,6.16,3.33,2.75,2.28,2.00,0.59,4.04,-8.20
Price/Sales,2.78,3.10,3.10,1.98,2.25,1.55,1.95,5.10,11.85,1.06
Price/Sales Average,2.45,2.32,2.86,2.03,2.23,1.93,1.75,4.53,14.97,1.41
Price/Sales High,2.81,3.18,3.35,2.71,2.60,2.25,1.99,11.90,19.45,2.07
Price/Sales Low,1.91,1.92,2.22,1.59,1.80,1.45,1.35,1.40,10.03,0.89
Price/Cash Flow,15.06,15.23,12.92,7.79,7.66,4.51,6.91,-2.56,-3.11,24.46
Price/Cash Flow Average,13.26,11.41,11.92,7.99,7.60,5.64,6.21,-2.27,-3.93,32.63
Price/Cash Flow High,15.17,15.65,13.95,10.66,8.84,6.57,7.04,-5.96,-5.11,47.77
Price/Cash Flow Low,10.32,9.45,9.24,6.26,6.13,4.23,4.78,-0.70,-2.63,20.61
Price/Free Cash Flow,5.38,5.89,6.31,4.16,4.13,2.59,3.67,-4.06,-4.48,2.58
Price/Free Cash Flow Average,4.74,4.41,5.82,4.26,4.10,3.23,3.29,-3.60,-5.65,3.44
Price/Free Cash Flow High,5.42,6.05,6.82,5.69,4.77,3.77,3.74,-9.46,-7.35,5.03
Price/Free Cash Flow Low,3.69,3.65,4.51,3.34,3.31,2.43,2.53,-1.11,-3.79,2.17
EV/Sales,4.02,5.36,4.57,3.27,3.39,2.55,2.95,12.97,30.04,3.68
EV/Sales Average,3.68,4.51,4.32,3.32,3.38,2.93,2.75,12.26,33.95,4.04
EV/Sales High,4.04,5.46,4.82,4.00,3.74,3.24,2.98,21.39,39.07,4.70
EV/Sales Low,3.13,4.07,3.68,2.88,2.94,2.46,2.35,8.38,28.32,3.51
EV/EBITDA,16.11,20.75,17.21,11.62,11.65,8.66,10.43,0,0,0
EV/EBITDA Average,14.76,17.45,16.30,11.80,11.60,9.93,9.73,-13.81,-12.27,-26.36
EV/EBITDA High,16.20,21.12,18.15,14.22,12.85,11.00,10.56,-24.08,-14.11,-30.67
EV/EBITDA Low,12.56,15.74,13.86,10.23,10.11,8.34,8.32,-9.43,-10.23,-22.95
EV/EBIT,26.08,33.34,28.24,17.22,17.45,12.69,16.16,0,0,0
EV/EBIT Average,23.90,28.02,26.75,17.49,17.37,14.55,15.08,-8.36,-8.62,-12.60
EV/EBIT High,26.22,33.92,29.78,21.06,19.24,16.11,16.36,-14.59,-9.92,-14.66
EV/EBIT Low,20.33,25.29,22.74,15.16,15.14,12.22,12.88,-5.72,-7.19,-10.97
Last Price,35.25,46.86,59.51,42.53,53.25,41.98,58.59,25.64,21.02,12.24
High Price,35.52,48.16,64.27,58.19,61.48,61.18,59.71,59.78,34.49,23.90
Low Price,24.16,29.08,42.55,34.16,42.64,39.36,40.50,7.03,17.78,10.31
Enterprise Value,10326,16766,19839,15935,18301,15465,19033,16599,19463,17833
Enterprise Value Average,9462,14095,18789,16182,18216,17743,17765,15694,22002,19554
Enterprise Value High,10381,17062,20923,19494,20182,19644,19272,27374,25319,22746
Enterprise Value Low,8050,12719,15975,14033,15876,14895,15179,10725,18352,17019
