,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),0,0,120.43,71.55,48.02,39.27,27.65,0,0,0
Return on Assets (%),1.62,3.71,3.58,5.02,5.61,6.52,5.83,-22.87,-24.28,-12.18
Return on Capital (%),12.54,0,9.71,12.45,12.90,13.83,0,0,0,0
Return on Invested Capital (%),6.60,0,6.96,8.67,9.00,9.80,0,0,0,0
Gross Margin (%),35.51,37.73,38.89,41.53,43.23,44.23,43.31,-32.28,-148.16,11.91
EBITDA Margin (%),24.94,25.84,26.53,28.13,29.10,29.50,28.24,-88.81,-276.82,-15.31
Operating Margin (%),15.40,16.09,16.17,18.99,19.44,20.13,18.23,-146.60,-393.89,-32.04
Incremental Operating Margin (%),13.19,19.27,16.37,42.13,23.64,25.84,-10.06,0,0,0
Pretax Margin (%),4.46,10.89,9.99,13.14,14.28,16.01,14.10,-312.53,-694.66,-47.00
Profit Margin (%),3.96,10.82,9.83,12.99,14.08,15.77,14.39,-313.50,-695.48,-46.86
Net Income to Common Margin (%),3.96,10.82,9.83,12.99,14.08,15.77,14.39,-313.50,-695.48,-46.86
Effective Tax Rate (%),10.29,0,1.56,1.13,1.39,1.49,0,0,0,0
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),0,0,120.43,71.55,48.02,39.27,27.65,0,0,0
