,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2955,3387,4414,4807,5487,5824,14224,13579,13162,13472
ST Debt,334,11,12,312,262,314,1557,859,349,578
LT Debt,2621,3376,4402,4495,5225,5510,12667,12720,12813,12894
Total Debt/EBITDA,1.21,1.26,1.55,1.55,1.75,1.79,4.28,3.57,2.60,2.69
Net Debt/EBITDA,0.27,0.53,1.07,1.22,1.37,1.46,3.25,2.42,1.82,2.01
Total Debt/EBIT,1.42,1.47,1.82,1.80,2.07,2.11,5.31,4.43,3.05,3.15
Net Debt/EBIT,0.31,0.62,1.26,1.42,1.61,1.72,4.03,3.01,2.13,2.35
EBITDA to Interest Expense,14.58,16.30,17.44,16.41,13.23,11.22,6.34,7.39,11.39,10.66
EBITDA-CapEx/Interest Expense,12.18,14.07,15.44,15.07,11.96,10.14,5.54,6.72,10.48,9.66
EBIT to Interest Expense,12.44,13.95,14.84,14.10,11.20,9.52,5.11,5.95,9.71,9.13
Interest Expense,167,165,163,189,237,290,524,515,444,469
Common Equity/Total Assets,59.15,61.08,65.12,71.19,67.07,69.09,50.32,50.96,55.11,62.36
Long-Term Debt/Equity (%),32.87,47.33,66.68,71.67,70.21,72.65,159.47,137.37,114.18,119.96
Long-Term Debt/Capital (%),20.10,23.51,26.90,25.20,27.11,26.48,42.04,41.61,39.64,37.31
Long-Term Debt/Total Assets (%),15.48,18.92,24.17,24.71,25.58,25.54,40.45,38.51,37.26,38.54
Total Debt/Equity (%),37.05,47.48,66.86,76.64,73.73,76.79,179.08,146.64,117.29,125.33
Total Debt/Capital (%),22.66,23.58,26.97,26.95,28.47,27.99,47.20,44.42,40.72,38.98
Total Debt/Total Assets (%),17.46,18.99,24.23,26.43,26.86,26.99,45.42,41.11,38.27,40.27
Net Debt to Equity,8.18,20.03,46.05,60.28,57.54,62.74,135.98,99.61,81.96,93.52
Net Debt/Capital (%),6.07,11.52,20.28,22.49,23.70,24.10,37.27,32.39,30.09,30.35
EBITDA,2435,2689,2842,3102,3136,3255,3324,3807,5059,4999
EBITDA-CapEx,2034,2321,2517,2849,2834,2941,2903,3459,4653,4529
Operating Income (Loss),2077,2301,2419,2664,2655,2761,2677,3066,4312,4280
