,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.61,0.53,0.37,0.25,0.28,0.22,0.17,0.32,0.26,0.20
Current Ratio,1.66,1.63,1.36,1.20,1.31,1.21,1.06,1.25,1.24,1.16
Quick Ratio,1.48,1.44,1.31,1.14,1.25,1.09,0.96,1.13,1.10,1.02
CFO/Avg Current Liab,0.37,0.57,0.51,0.52,0.45,0.53,0.41,0.51,0.53,0.50
Common Equity/Total Assets,59.15,61.08,65.12,71.19,67.07,69.09,50.32,50.96,55.11,62.36
Long-Term Debt/Equity (%),32.87,47.33,66.68,71.67,70.21,72.65,159.47,137.37,114.18,119.96
Long-Term Debt/Capital (%),20.10,23.51,26.90,25.20,27.11,26.48,42.04,41.61,39.64,37.31
Long-Term Debt/Total Assets (%),15.48,18.92,24.17,24.71,25.58,25.54,40.45,38.51,37.26,38.54
Total Debt/Equity (%),37.05,47.48,66.86,76.64,73.73,76.79,179.08,146.64,117.29,125.33
Total Debt/Capital (%),22.66,23.58,26.97,26.95,28.47,27.99,47.20,44.42,40.72,38.98
Total Debt/Total Assets (%),17.46,18.99,24.23,26.43,26.86,26.99,45.42,41.11,38.27,40.27
CFO/Total Liabilities,14.98,19.73,16.26,16.84,14.58,17.35,10.10,14.23,15.18,15.26
CFO/CapEx,3.34,5.74,5.81,7.93,6.27,7.73,5.61,9.72,8.66,7.37
Altman's Z-Score,5.46,5.57,5.64,6.38,6.16,6.01,4.84,4.99,6.31,6.57
