,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,119,154,289,425,713,470,612,721,703,867
+ Depreciation & Amortization,174,223,264,285,297,344,372,394,452,506
+ Non-Cash Items,26,9,107,70,-241,83,69,3,99,-165
+ Stock-Based Compensation,7,9,14,20,31,29,34,30,43,43
+ Deferred Income Taxes,24,50,85,67,-239,85,29,44,92,-1
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-5,-50,8,-17,-32,-31,5,-71,-37,-207
+ Chg in Non-Cash Work Cap,-10,-5,-86,-92,-112,-192,-86,-67,-115,-216
+ (Inc) Dec in Accts Receiv,-22,-17,12,-25,-29,-11,-50,6,-194,-12
+ (Inc) Dec in Inventories,-12,-12,-21,-47,-79,-22,-28,-19,73,-132
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,20,5,-40,-8,-18,20,26,-34,110,-31
+ Inc (Dec) in Other,4,19,-37,-11,15,-180,-34,-20,-104,-41
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,309,382,573,689,658,705,966,1050,1138,991
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-155,-232,-318,-387,-410,-376,-394,-360,-423,-482
+ Acq of Fixed Prod Assets,-155,-232,-318,-387,-410,-376,-394,-360,-423,-482
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,1,-111,15,0
+ Dec in LT Investment,0,0,0,0,0,0,1,0,15,0
+ Inc in LT Investment,0,0,0,0,0,0,0,-111,0,0
+ Net Cash From Acq & Div,-56,183,407,-168,24,-1573,8,77,-3066,698
+ Cash from Divestitures,9,183,450,11,36,69,8,142,43,698
+ Cash for Acq of Subs,-64,0,-43,-179,-12,-1642,0,-65,-3109,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-3,0,0,0,0,1,-1,-16,0,-700
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-215,-49,89,-555,-386,-1948,-386,-410,-3475,-484
+ Dividends Paid,-74,-91,-107,-105,-109,-116,-130,-140,-148,-159
+ Net Cash From Debt,-17,-192,-21,107,1340,86,-361,-152,2466,-69
+ Cash From Debt,604,869,230,560,2409,1000,625,628,2897,0
+ Repayments of Debt,-621,-1060,-251,-453,-1068,-914,-986,-781,-431,-69
+ Cash (Repurchase) of Equity,12,40,-483,-248,-112,-112,-126,-64,-19,-179
+ Increase in Capital Stock,12,40,37,21,0,0,0,0,0,0
+ Decrease in Capital Stock,0,0,-520,-269,-112,-112,-126,-64,-19,-179
+ Other Financing Activities,2,-23,10,-7,5,-16,13,0,-7,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-77,-266,-602,-252,1125,-158,-604,-357,2291,-407
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,17,66,60,-118,1396,-1401,-24,283,-45,100
EBITDA,392,581,752,963,1006,1048,1257,1400,1483,1722
EBITDA Margin (%),18.18,19.62,21.23,25.23,25.37,24.70,26.52,29.60,27.40,27.95
Net Cash Paid for Acquisitions,56,-183,-407,168,-24,1573,-8,-77,3066,-698
Free Cash Flow,154,150,255,302,248,329,573,690,715,509
Free Cash Flow to Firm,193,190,308,359,0,441,678,786,832,642
Free Cash Flow to Equity,137,-42,234,409,1588,416,212,538,3180,440
Free Cash Flow per Basic Share,3.33,2.63,3.82,4.75,3.94,5.23,9.16,11.08,11.45,8.18
Price/Free Cash Flow,9.99,10.31,10.32,13.14,13.08,9.82,12.82,12.43,17.57,14.34
Cash Flow to Net Income,2.55,2.45,1.98,1.62,0.92,1.50,1.58,1.46,1.62,1.14
