,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,755,1289,1082,1086,2631,1366,1427,1668,2026,2877
"+ Cash, Cash Equivalents & STI",42,109,168,50,1446,45,21,207,258,358
+ Cash & Cash Equivalents,42,109,168,50,1446,45,21,207,258,358
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,245,421,411,458,487,523,574,575,774,786
"+ Accounts Receivable, Net",245,421,411,458,487,523,574,575,774,786
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,347,485,469,522,601,663,691,709,753,874
+ Raw Materials,62,125,111,116,129,140,174,185,224,225
+ Work In Process,16,65,55,61,63,67,42,37,30,25
+ Finished Goods,368,414,434,479,553,616,644,667,713,932
+ Inventory Adjustments,-99,-119,-131,-135,-144,-159,-169,-180,-214,-308
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,120,274,34,57,97,135,141,177,241,859
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2504,6176,5880,6215,6361,8186,8705,8913,12367,12117
"+ Property, Plant & Equip, Net",1799,3403,3156,3423,3593,5157,2260,1983,2733,2356
"+ Property, Plant & Equip",3977,5692,5613,6116,6498,8295,5688,5695,6765,6700
- Accumulated Depreciation,2178,2289,2457,2692,2905,3138,3428,3713,4032,4344
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,705,2773,2724,2791,2768,3028,6445,6930,9635,9761
+ Total Intangible Assets,665,2664,2579,2671,2667,2900,2884,2922,4559,4497
