,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,9.28,9.90,10.45,7.79,8.32,9.18,9.47,8.22,8.48,8.89
Long-Term Debt/Equity (%),77.45,78.71,99.63,86.56,95.39,91.54,77.20,80.46,72.49,183.54
Long-Term Debt/Capital (%),46.29,45.31,49.87,50.16,52.22,49.09,44.61,46.47,40.84,49.93
Long-Term Debt/Total Assets (%),8.60,8.84,11.27,9.67,10.41,10.23,9.07,8.49,6.78,13.01
Total Debt/Equity (%),80.78,82.73,104.58,91.86,99.61,95.02,81.34,84.68,75.87,223.57
Total Debt/Capital (%),48.28,47.62,52.35,53.23,54.53,50.96,47.00,48.91,42.74,60.82
Total Debt/Total Assets (%),8.97,9.30,11.83,10.26,10.87,10.62,9.56,8.94,7.09,15.85
CFO/Total Liabilities,1.91,1.59,1.34,1.39,1.48,2.02,2.27,1.10,0.68,2.53
CFO/CapEx,15.79,13.61,15.08,11.65,16.21,25.31,34.19,26.56,17.47,41.38
Altman's Z-Score,0.25,0.25,0.25,0.23,0.26,0.24,0.26,0.21,0.23,0.21
