,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,3023,3110,3231,3140,3307,4263,4757,2391,2983,3189
+ Sales & Services Revenue,3023,3110,3231,3140,3307,4263,4757,2391,2983,3189
- Cost of Revenue,1000,883,778,756,651,911,1127,636,839,960
+ Cost of Goods & Services,1000,883,778,756,651,911,1127,636,839,960
Gross Profit,2023,2226,2453,2384,2656,3352,3630,1755,2144,2229
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1597,1848,2259,2141,2468,2787,3045,1010,1292,1348
"+ Selling, General & Admin",1337,1568,1871,1792,2100,2294,2519,791,981,970
+ Research & Development,141,161,186,198,251,309,345,170,241,334
+ Other Operating Expense,119,119,202,151,116,184,181,49,70,44
Operating Income (Loss),426,379,194,243,188,565,585,746,852,881
- Non-Operating (Income) Loss,10,109,51,324,122,-196,90,115,596,504
"+ Interest Expense, Net",31,52,69,109,105,109,154,131,130,146
+ Interest Expense,34,56,74,109,105,109,154,131,130,146
- Interest Income,3,4,4,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-21,57,-19,215,16,-306,-63,-16,465,358
Pretax Income,416,270,143,-81,67,762,495,631,256,377
- Income Tax Expense (Benefit),135,35,30,-65,-291,4,-49,43,-20,15
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,282,235,113,-16,358,758,544,588,276,362
- Net Extraordinary Losses (Gains),-6,-186,-12,50,106,262,225,485,-3,-2
+ Discontinued Operations,2,175,0,0,0,307,49,-366,1,-2
+ Extraord. & Accounting Changes,-8,-361,-12,50,106,-45,176,851,-3,0
Income (Loss) Incl. MI,288,421,126,-66,252,496,318,103,279,364
- Minority Interest,2,6,6,-25,-53,-131,-113,-59,1,2
"Net Income, GAAP",286,415,119,-41,305,627,431,162,278,362
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",286,415,119,-41,305,627,431,162,278,362
Basic Weighted Avg Shares,180,180,179,173,173,180,182,223,275,283
"Basic EPS, GAAP",1.59,2.31,0.67,-0.24,1.76,3.48,2.37,0.73,1.01,1.28
Basic EPS from Cont Ops,1.56,1.30,0.63,-0.09,2.07,4.21,2.99,2.63,1.00,1.28
Diluted Weighted Avg Shares,187,191,191,173,184,205,207,256,305,295
"Diluted EPS, GAAP",1.53,2.17,0.63,-0.24,1.66,3.05,2.08,0.63,0.91,1.23
Diluted EPS from Cont Ops,1.51,1.23,0.60,-0.09,1.94,3.69,2.63,2.30,0.91,1.23
EBITDA,545,498,396,394,305,749,766,795,922,925
EBITDA Margin (%),18.03,16.01,12.25,12.54,9.22,17.57,16.09,33.23,30.89,29.00
EBITA,426,379,194,243,188,565,585,746,852,881
EBIT,426,379,194,243,188,565,585,746,852,881
Gross Margin (%),66.92,71.60,75.92,75.93,80.32,78.63,76.30,73.41,71.87,69.90
Operating Margin (%),14.10,12.18,5.99,7.73,5.70,13.26,12.29,31.18,28.55,27.64
Profit Margin (%),9.45,13.34,3.70,-1.31,9.22,14.71,9.06,6.79,9.31,11.35
Sales per Employee,755747,621909,646187,345042,472463,546525,546788,1258563,1174519,1172369
Dividend per Share,0.44,0.54,0.63,0,0,0.58,0,0,0,0
Depreciation Expense,119,119,202,151,116,184,181,49,70,44
