,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.85,1.79,0.70,1.22,1.29,1.60,1.99,2.79,4.32,3.37
Current Ratio,2.60,2.55,2.66,1.82,1.78,2.31,2.50,3.41,5.21,4.07
Quick Ratio,2.06,2.03,0.96,1.50,1.54,1.99,2.28,3.13,4.73,3.71
CFO/Avg Current Liab,0.50,0.50,0.45,0.82,0.70,0.57,0.66,0.75,0.88,0.74
Common Equity/Total Assets,19.17,22.88,26.87,27.90,26.26,36.77,39.37,41.94,47.99,48.10
Long-Term Debt/Equity (%),70.49,59.78,50.56,53.59,46.40,23.52,20.89,23.97,20.50,18.77
Long-Term Debt/Capital (%),63.26,56.17,49.90,50.09,47.17,28.94,25.51,27.11,23.08,21.52
Long-Term Debt/Total Assets (%),33.31,29.32,26.76,28.00,23.45,14.98,13.48,15.60,14.40,13.19
Total Debt/Equity (%),70.87,59.78,50.56,53.59,46.40,23.52,20.89,23.97,20.50,18.77
Total Debt/Capital (%),63.60,56.17,49.90,50.09,47.17,28.94,25.51,27.11,23.08,21.52
Total Debt/Total Assets (%),33.49,29.32,26.76,28.00,23.45,14.98,13.48,15.60,14.40,13.19
CFO/Total Liabilities,17.10,17.20,16.61,25.86,23.91,27.63,26.01,27.90,32.37,27.27
CFO/CapEx,17.08,12.07,10.74,15.85,14.28,13.66,15.78,28.87,30.18,24.40
Altman's Z-Score,3.74,3.69,5.05,5.52,5.90,7.08,6.85,8.41,7.57,7.15
