,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,11.44,11.40,11.44,11.61,12.49,14.01,14.55,12.21,12.30,14.52
Long-Term Debt/Equity (%),49.53,36.19,40.45,66.19,58.04,86.09,99.21,71.16,35.41,58.37
Long-Term Debt/Capital (%),31.47,25.08,27.05,37.78,34.05,39.34,40.34,32.20,17.81,15.89
Long-Term Debt/Total Assets (%),5.43,3.87,4.25,7.07,6.46,9.13,9.90,6.50,2.96,3.54
Total Debt/Equity (%),53.07,37.76,40.75,66.51,58.17,86.68,100.18,82.40,46.51,120.34
Total Debt/Capital (%),33.72,26.17,27.25,37.97,34.13,39.61,40.73,37.28,23.39,32.77
Total Debt/Total Assets (%),5.82,4.04,4.29,7.10,6.47,9.19,10.00,7.53,3.88,7.30
CFO/Total Liabilities,1.44,1.03,1.34,0.76,1.73,2.55,1.65,1.16,0.73,0.80
CFO/CapEx,8.20,9.13,7.24,5.19,15.99,17.96,12.67,11.75,9.06,7.78
Altman's Z-Score,0.26,0.25,0.25,0.29,0.34,0.33,0.32,0.25,0.27,0.29
