,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,16.11,14.22,14.18,24.56,20.38,9.23,8.94,16.81,10.26,7.77
Price/Earnings Average,13.31,14.65,15.42,16.48,17.15,12.46,9.04,13.27,8.77,9.38
Price/Earnings High,16.47,16.15,18.06,25.40,20.72,13.97,11.14,21.78,10.80,11.86
Price/Earnings Low,10.39,12.90,13.35,10.99,15.04,8.66,7.33,7.32,6.46,7.30
Price/Book Value,1.16,1.07,0.90,1.41,1.68,1.10,0.95,0.72,0.98,0.71
Price/Book Value Average,0.96,1.10,0.98,0.95,1.41,1.48,0.96,0.57,0.84,0.85
Price/Book Value High,1.19,1.21,1.14,1.46,1.71,1.66,1.18,0.93,1.03,1.08
Price/Book Value Low,0.75,0.97,0.84,0.63,1.24,1.03,0.78,0.31,0.62,0.66
Price/Tangible Book Value,1.21,1.14,1.07,1.67,2.05,1.58,1.52,1.11,1.66,2.11
Price/Tangible Book Value Average,1.00,1.17,1.16,1.12,1.72,2.13,1.53,0.87,1.42,2.55
Price/Tangible Book Value High,1.24,1.29,1.36,1.73,2.08,2.39,1.89,1.43,1.74,3.22
Price/Tangible Book Value Low,0.78,1.03,1.00,0.75,1.51,1.48,1.24,0.48,1.04,1.98
Price/Sales,3.49,3.34,2.70,4.11,4.78,3.43,3.20,2.66,3.96,2.48
Price/Sales Average,2.88,3.44,2.93,2.76,4.02,4.62,3.24,2.10,3.39,2.99
Price/Sales High,3.57,3.80,3.43,4.25,4.86,5.18,3.99,3.45,4.17,3.79
Price/Sales Low,2.25,3.03,2.54,1.84,3.53,3.22,2.63,1.16,2.49,2.33
Price/Cash Flow,10.43,13.20,8.57,23.76,13.73,7.06,9.83,8.35,18.53,13.73
Price/Cash Flow Average,8.61,13.59,9.32,15.95,11.55,9.52,9.94,6.59,15.84,16.59
Price/Cash Flow High,10.66,14.99,10.91,24.58,13.95,10.67,12.24,10.82,19.51,20.97
Price/Cash Flow Low,6.73,11.97,8.07,10.63,10.13,6.62,8.06,3.64,11.66,12.91
Price/Free Cash Flow,9.50,12.33,7.75,20.50,13.19,6.80,9.19,7.75,16.93,12.35
Price/Free Cash Flow Average,7.85,12.69,8.42,13.76,11.10,9.18,9.29,6.12,14.48,14.91
Price/Free Cash Flow High,9.71,14.00,9.86,21.20,13.41,10.29,11.44,10.04,17.83,18.86
Price/Free Cash Flow Low,6.13,11.18,7.29,9.18,9.73,6.38,7.53,3.38,10.66,11.61
EV/Sales,0,0,0,0,0.87,0.19,0,0,0,0
EV/Sales Average,1.81,2.14,1.81,2.10,3.60,4.99,3.53,0,0,3.09
EV/Sales High,2.49,2.50,2.31,3.62,4.43,5.52,4.24,0.45,0,3.88
EV/Sales Low,1.18,1.73,1.42,1.16,3.11,3.65,2.94,0,0,2.43
EV/EBITDA,0,0,0,0,22.80,5.28,0,0,0,0
EV/EBITDA Average,37.04,43.98,41.99,49.43,94.32,138.40,103.38,-24.22,-89.79,118.70
EV/EBITDA High,50.99,51.23,53.60,85.26,116.00,153.17,124.24,12.15,-67.05,149.10
EV/EBITDA Low,24.16,35.56,32.86,27.36,81.46,101.18,86.32,-49.64,-115.69,93.21
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,47.63,47.12,41.98,68.11,86.81,67.88,71.40,55.74,87.02,66.85
High Price,48.69,53.50,53.45,70.44,88.22,102.66,88.96,72.23,91.62,102.09
Low Price,30.73,42.73,39.52,30.48,64.04,63.69,58.54,24.28,54.78,62.83
Enterprise Value,-3391,-3056,-6322,-971,2759,633,-885,-16183,-24423,-10067
Enterprise Value Average,4519,5410,4955,5981,11413,16608,11785,-2616,-8889,10921
Enterprise Value High,6221,6301,6325,10316,14037,18380,14163,1312,-6638,13717
Enterprise Value Low,2947,4373,3878,3311,9857,12142,9841,-5361,-11453,8576
