,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,38,39,40,41,42,43,44,45,46,47
Diluted Weighted Avg Shares,39,40,41,42,44,45,46,47,48,48
Basic Weighted Avg Shares,37,39,39,40,41,42,43,45,46,47
Revenue per Share,6.37,7.30,8.44,9.61,11.39,13.79,14.55,18.83,26.34,38.40
EBITDA per Share,0.95,1.04,1.42,1.70,2.29,3.02,2.78,4.15,6.48,12.24
Operating Income per Share,0.63,0.70,1.07,1.34,1.90,2.73,2.43,3.72,5.86,11.44
"Basic EPS, GAAP",0.61,0.92,0.89,1.30,1.58,2.49,2.52,3.67,5.28,9.37
Basic EPS from Cont Ops,0.61,0.92,0.89,1.30,1.58,2.49,2.52,3.67,5.28,9.37
"Diluted EPS, GAAP",0.59,0.89,0.86,1.26,1.50,2.36,2.38,3.50,5.05,9.05
Diluted EPS from Cont Ops,0.59,0.89,0.86,1.26,1.50,2.36,2.38,3.50,5.05,9.05
Dividend per Share,0,0.30,0.76,0.82,0.82,1.12,1.56,1.98,2.39,2.95
Cash Flow per Share,1.62,1.92,1.77,2.67,3.24,3.35,5.01,5.97,6.98,5.28
Free Cash Flow per Basic Share,1.20,1.67,1.36,1.75,1.65,2.81,2.77,4.73,4.90,4.02
Cash & Equivalents per Share,5.91,6.15,5.92,6.58,7.19,8.88,10.44,13.15,15.68,15.66
Book Value per Share,8.28,8.77,9.25,10.67,12.50,15.19,17.86,21.13,26.55,35.91
Tangible Book Value per Share,8.45,8.58,8.99,10.33,12.36,14.90,17.58,21.21,26.75,35.28
