,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,11.04,11.45,11.80,11.94,13.03,12.49,11.64,14.13,14.07,12.48
Days Sales Outstanding,33.05,31.88,30.94,30.56,28.01,29.22,31.37,25.84,25.94,29.25
Inventory Turnover,3.07,3.22,2.94,2.64,2.49,2.20,2.13,2.66,2.51,2.11
Days Inventory Outstanding,119.00,113.30,124.29,138.24,146.54,165.60,171.02,137.21,145.51,172.98
Accounts Payable Turnover,11.46,11.00,13.16,12.04,12.29,13.38,10.92,12.47,10.31,12.92
Accounts Payable Turnover Days,31.84,33.18,27.74,30.32,29.69,27.28,33.43,29.27,35.41,28.25
Cash Conversion Cycle,120.21,112.01,127.49,138.48,144.87,167.54,168.96,133.78,136.04,173.98
Inventory to Cash Days,-85.96,-81.42,-93.35,-107.69,-118.53,-136.38,-139.66,-111.37,-119.58,-143.73
Inventories,40,41,63,71,99,136,128,157,259,447
Raw Materials,12,7,15,15,21,43,23,26,29,127
Work In Process,27,19,21,26,40,39,43,77,130,134
Finished Goods,13,15,27,31,39,55,62,54,100,186
Other Inventory,-12,0,0,0,0,0,0,0,0,0
