,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,6676,6508,3600,4019,4846,4731,2490,2551,2796,3338
+ Sales & Services Revenue,6676,6508,3600,4019,4846,4731,2490,2551,2796,3338
- Cost of Revenue,1149,1153,615,853,1032,1050,393,362,408,589
+ Cost of Goods & Services,1149,1153,615,853,1032,1050,393,362,408,589
Gross Profit,5527,5355,2985,3166,3814,3681,2097,2189,2388,2749
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,4074,3954,2392,2993,3348,3060,1476,1132,1352,1453
"+ Selling, General & Admin",2880,2702,1587,2023,2171,1940,1069,791,1014,968
+ Research & Development,1038,1144,748,823,957,913,328,267,253,313
+ Other Operating Expense,156,108,57,147,220,207,79,74,85,172
Operating Income (Loss),1453,1401,593,173,466,621,621,1057,1036,1296
- Non-Operating (Income) Loss,297,308,201,435,25,513,-198,185,-6,492
"+ Interest Expense, Net",72,67,65,187,232,166,116,140,126,386
+ Interest Expense,84,79,75,208,256,208,196,144,126,401
- Interest Income,12,12,10,21,24,42,80,4,0,15
+ Other Non-Op (Income) Loss,225,241,136,248,-207,347,-314,45,-132,106
Pretax Income,1156,1093,392,-262,441,108,819,872,1042,804
- Income Tax Expense (Benefit),258,215,1213,-26,-710,92,241,176,206,-545
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,898,878,-821,-236,1151,16,578,696,836,1349
- Net Extraordinary Losses (Gains),0,0,-3309,-130,-11,-15,-3309,142,0,0
+ Discontinued Operations,807,769,3309,130,11,15,3309,-142,0,0
+ Extraord. & Accounting Changes,-807,-769,-6618,-260,-22,-30,-6618,284,0,0
Income (Loss) Incl. MI,898,878,2488,-106,1162,31,3887,554,836,1349
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",898,878,2488,-106,1162,31,3887,554,836,1349
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",898,878,2488,-106,1162,31,3887,554,836,1349
Basic Weighted Avg Shares,696,689,670,618,616,632,615,589,581,614
"Basic EPS, GAAP",1.29,1.27,3.71,-0.17,1.89,0.05,6.32,0.94,1.44,2.20
Basic EPS from Cont Ops,1.29,1.27,-1.23,-0.38,1.87,0.03,0.94,1.18,1.44,2.20
Diluted Weighted Avg Shares,704,696,670,618,668,632,643,600,591,624
"Diluted EPS, GAAP",1.28,1.26,3.71,-0.17,1.74,0.05,6.05,0.92,1.41,2.16
Diluted EPS from Cont Ops,1.28,1.26,-1.23,-0.38,1.72,0.03,0.90,1.16,1.41,2.16
EBITDA,1944,1840,892,703,1194,1236,982,1207,1176,1625
EBITDA Margin (%),29.12,28.27,24.78,17.49,24.64,26.13,39.44,47.31,42.06,48.68
EBITA,1453,1401,593,173,466,621,621,1057,1036,1296
EBIT,1453,1401,593,173,466,621,621,1057,1036,1296
Gross Margin (%),82.79,82.28,82.92,78.78,78.70,77.81,84.22,85.81,85.41,82.35
Operating Margin (%),21.76,21.53,16.47,4.30,9.62,13.13,24.94,41.43,37.05,38.83
Profit Margin (%),13.45,13.49,69.11,-2.64,23.98,0.66,156.10,21.72,29.90,40.41
Sales per Employee,320962,342526,327273,309154,410678,396863,691667,911071,1035556,902162
Dividend per Share,0.60,0.60,4.52,0.36,0.34,0.34,12.16,0.63,0.52,0.51
Depreciation Expense,491,439,299,530,728,615,361,150,140,329
