,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,4360,4581,4074,17428,24817,17262,3661,7928,7866,5381
- Cash & Cash Equivalents,2443,2098,1178,1263,2593,2899,3679,2968,2672,1858
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,31,28,7,278,350,323,344,335,323,323
+ Total Debt,2888,2669,2644,2963,8010,7412,11493,6968,6168,5365
Enterprise Value,4836,5180,5547,19406,30584,22098,11819,12263,11685,9211
Total Capital,5844,3757,2833,3223,9664,8216,6663,1975,2044,1025
Total Debt/Capital (%),49.42,71.04,93.33,91.93,82.88,90.21,172.49,352.81,301.76,523.41
Total Debt / EV,0.60,0.52,0.48,0.15,0.26,0.34,0.97,0.57,0.53,0.58
EV/Sales,0.37,0.43,0.78,2.55,1.41,1.06,0.60,0.69,0.72,0.64
EV/EBITDA,2.25,4.70,5.60,24.44,8.17,5.66,4.47,7.69,5.31,5.00
EV/EBIT,4.26,41.44,24.87,142.69,17.67,11.75,17.28,0,25.57,31.76
EV/Cash Flow to Firm,2.91,3.66,3.46,18.57,8.78,10.76,4.31,282.50,7.16,5.97
EV/Free Cash Flow to Firm,2.06,2.51,2.47,12.67,7.20,8.46,3.55,21.96,5.36,4.61
Diluted Market Cap,4516,4813,4160,8641,25199,18099,3734,7914,8447,5738
Diluted Enterprise Value,4992,5412,5633,10619,30966,22935,11892,12249,12266,9568
EV per Share,33.22,37.33,40.08,68.53,107.17,82.33,46.62,48.17,49.17,42.90
TTM Sales,12998,12173,7106,7607,21733,20753,19577,17729,16265,14430
TTM EBITDA,2153,1102,990,794,3745,3903,2644,1595,2199,1841
TTM Operating Income,1135,125,223,136,1731,1880,684,-393,457,290
TTM Cash Flow to Firm,1660,1414,1602,1045,3484,2054,2743,43,1633,1543
TTM Free Cash Flow to Firm,2348,2062,2243,1532,4247,2612,3328,558,2182,1998
