,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,6.56,0,16.68,0,14.15,14.20,0,0,11.53,0
Price/Earnings Average,5.64,-550.82,17.29,-52.36,12.42,17.00,-1.93,-35.18,12.12,-11.45
Price/Earnings High,6.98,-648.85,20.03,-73.97,15.18,21.36,-3.23,-53.30,15.38,-14.51
Price/Earnings Low,4.62,-480.11,11.90,-32.10,9.54,10.86,-0.38,-19.36,9.95,-9.05
Price/Book Value,1.49,4.32,22.38,-968.24,19.03,35.89,-0.71,-1.49,-1.77,-1.15
Price/Book Value Average,1.28,4.05,23.20,-721.71,16.70,42.97,-1.96,-0.99,-1.86,-1.31
Price/Book Value High,1.58,4.77,26.88,-1019.54,20.42,53.99,-3.29,-1.49,-2.36,-1.66
Price/Book Value Low,1.05,3.53,15.96,-442.41,12.83,27.45,-0.39,-0.54,-1.53,-1.03
Price/Tangible Book Value,3.63,22.79,-13.27,-11.75,-25.82,-9.53,-1.40,12.71,5.70,7.56
Price/Tangible Book Value Average,3.13,21.34,-13.75,-8.76,-22.66,-11.41,-3.87,8.42,6.00,8.56
Price/Tangible Book Value High,3.86,25.14,-15.93,-12.37,-27.70,-14.34,-6.49,12.75,7.61,10.86
Price/Tangible Book Value Low,2.56,18.60,-9.46,-5.37,-17.41,-7.29,-0.76,4.63,4.92,6.77
Price/Sales,0.34,0.39,0.57,1.14,1.14,0.86,0.19,0.45,0.51,0.40
Price/Sales Average,0.29,0.36,0.59,0.85,1.00,1.03,0.53,0.30,0.54,0.45
Price/Sales High,0.36,0.43,0.69,1.20,1.22,1.29,0.89,0.45,0.68,0.57
Price/Sales Low,0.24,0.32,0.41,0.52,0.77,0.66,0.10,0.16,0.44,0.36
Price/Cash Flow,2.83,3.28,5.08,8.84,7.98,10.01,1.59,63.82,5.51,4.06
Price/Cash Flow Average,2.44,3.08,5.26,6.59,7.00,11.98,4.40,42.28,5.80,4.60
Price/Cash Flow High,3.01,3.62,6.09,9.30,8.56,15.06,7.38,64.05,7.36,5.83
Price/Cash Flow Low,2.00,2.68,3.62,4.04,5.38,7.66,0.87,23.26,4.76,3.63
Price/Free Cash Flow,2.01,2.31,2.88,5.90,6.51,7.73,1.27,12.38,4.12,3.07
Price/Free Cash Flow Average,1.73,2.17,2.99,4.40,5.72,9.26,3.53,8.20,4.33,3.48
Price/Free Cash Flow High,2.14,2.55,3.46,6.21,6.99,11.63,5.91,12.43,5.50,4.41
Price/Free Cash Flow Low,1.41,1.89,2.06,2.69,4.39,5.91,0.70,4.51,3.56,2.75
EV/Sales,0.37,0.43,0.78,2.55,1.41,1.06,0.60,0.69,0.72,0.64
EV/Sales Average,0.33,0.40,0.80,1.97,1.27,1.23,0.94,0.54,0.74,0.69
EV/Sales High,0.39,0.46,0.90,2.67,1.49,1.48,1.29,0.69,0.88,0.80
EV/Sales Low,0.27,0.36,0.62,1.31,1.04,0.87,0.52,0.41,0.65,0.60
EV/EBITDA,2.25,4.70,5.60,24.44,8.17,5.66,4.47,7.69,5.31,5.00
EV/EBITDA Average,1.96,4.44,5.75,18.85,7.35,6.53,6.92,6.01,5.50,5.39
EV/EBITDA High,2.37,5.13,6.43,25.60,8.65,7.89,9.52,7.71,6.51,6.28
EV/EBITDA Low,1.65,3.94,4.42,12.52,6.01,4.62,3.84,4.53,4.82,4.70
EV/EBIT,4.26,41.44,24.87,142.69,17.67,11.75,17.28,0,25.57,31.76
EV/EBIT Average,3.72,39.11,25.54,110.06,15.91,13.57,26.76,-24.39,26.46,34.24
EV/EBIT High,4.50,45.22,28.54,149.48,18.71,16.39,36.79,-31.28,31.33,39.86
EV/EBIT Low,3.12,34.70,19.63,73.10,13.00,9.60,14.86,-18.38,23.21,29.84
Last Price,29.95,33.01,29.44,61.55,86.96,64.31,14.44,31.14,33.10,25.06
High Price,31.85,36.41,35.35,64.81,93.30,96.75,67.09,31.25,44.18,36.00
Low Price,21.08,26.94,20.99,28.12,58.62,49.19,7.90,11.35,28.57,22.46
Enterprise Value,4836,5180,5547,19406,30584,22098,11819,12263,11685,9211
Enterprise Value Average,4226,4888,5695,14969,27544,25503,18306,9587,12093,9928
Enterprise Value High,5112,5652,6365,20330,32391,30806,25167,12291,14318,11560
Enterprise Value Low,3545,4338,4378,9941,22495,18040,10161,7225,10608,8653
