,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.71,0.58,0.46,0.43,0.26,0.31,0.47,0.36,0.39,0.36
Current Ratio,1.63,1.36,1.32,1.10,0.98,0.97,1.14,1.01,1.09,1.18
Quick Ratio,1.50,1.24,1.16,0.99,0.82,0.87,1.02,0.87,0.95,1.02
CFO/Avg Current Liab,0.46,0.41,0.26,0.35,0.49,0.19,0.27,0.02,0.20,0.24
Common Equity/Total Assets,25.68,10.39,2.35,-0.21,3.84,1.63,-19.90,-24.18,-22.08,-29.43
Long-Term Debt/Equity (%),55.96,59.85,92.64,102.72,44.03,46.62,189.80,101.41,90.79,119.06
Long-Term Debt/Capital (%),37.77,46.98,65.76,69.04,63.04,66.58,146.11,272.56,238.75,443.71
Long-Term Debt/Total Assets (%),19.38,17.30,24.01,25.68,17.96,18.54,37.43,24.43,24.23,28.70
Total Debt/Equity (%),73.23,90.51,131.48,136.80,57.89,63.17,224.08,131.27,114.75,140.45
Total Debt/Capital (%),49.42,71.04,93.33,91.93,82.88,90.21,172.49,352.81,301.76,523.41
Total Debt/Total Assets (%),25.36,26.16,34.08,34.20,23.61,25.13,44.19,31.62,30.63,33.86
CFO/Total Liabilities,20.95,19.76,13.95,15.05,15.46,10.04,11.26,0.74,10.17,11.77
CFO/CapEx,2.27,2.21,1.25,2.01,4.07,3.20,4.02,0.24,2.73,3.11
Altman's Z-Score,3.04,2.45,2.06,3.24,2.26,2.30,0.98,0.81,1.08,1.05
