,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),23.87,-0.40,39.29,0,0,140.84,0,0,0,0
Return on Assets (%),5.95,-0.07,2.72,-1.50,8.22,3.96,-19.35,-0.62,3.40,-3.16
Return on Capital (%),13.39,0,0,0,0,17.03,0,-5.39,41.38,0
Return on Invested Capital (%),12.17,0,0,0,0,7.43,0,0.60,2.43,0
Gross Margin (%),26.40,21.68,27.03,27.11,24.92,27.98,23.89,20.55,22.02,22.07
EBITDA Margin (%),16.56,9.05,13.93,10.44,17.23,18.81,13.51,9.00,13.52,12.76
Operating Margin (%),8.73,1.03,3.14,1.79,7.96,9.06,3.49,-2.22,2.81,2.01
Incremental Operating Margin (%),-23.89,122.42,-1.93,-17.37,11.29,-15.20,101.70,0,-58.06,9.10
Pretax Margin (%),7.00,-2.27,0.14,-2.29,6.00,7.30,-26.70,3.69,7.02,-6.13
Profit Margin (%),5.19,-0.07,3.43,-1.62,8.06,6.06,-27.43,-0.84,4.41,-3.94
Net Income to Common Margin (%),5.19,-0.07,3.43,-1.62,8.06,6.06,-27.43,-0.84,4.41,-3.94
Effective Tax Rate (%),31.76,0,0,0,0,19.01,0,122.32,35.50,0
Dvd Payout Ratio (%),18.68,250.98,558.44,-101.30,11.03,17.05,-4.00,-37.06,0,0
Sustainable Growth Rate (%),19.41,0.61,-180.13,0,0,116.83,0,0,0,0
