,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,14.16,6.34,0,0,0,10.52,22.25,0,13.60,5.13
Price/Earnings Average,13.95,7.94,-6.99,-5.13,-2.12,14.06,23.55,-3.46,10.39,4.79
Price/Earnings High,15.35,9.36,-9.69,-7.38,-2.71,18.08,31.39,-7.68,14.63,6.34
Price/Earnings Low,11.85,5.42,-3.72,-2.50,-1.57,9.39,18.34,-1.65,5.49,3.11
Price/Book Value,1.54,1.04,0.53,1.08,1.87,1.33,1.20,0.72,1.48,1.48
Price/Book Value Average,1.52,1.30,0.98,0.83,1.57,1.78,1.27,0.67,1.13,1.38
Price/Book Value High,1.67,1.54,1.36,1.20,2.01,2.29,1.69,1.50,1.59,1.82
Price/Book Value Low,1.29,0.89,0.52,0.41,1.16,1.19,0.99,0.32,0.60,0.89
Price/Tangible Book Value,1.30,0.93,0.45,0.84,1.24,0.96,0.89,0.51,1.14,1.50
Price/Tangible Book Value Average,1.28,1.17,0.84,0.65,1.05,1.28,0.94,0.47,0.87,1.40
Price/Tangible Book Value High,1.41,1.38,1.16,0.94,1.34,1.65,1.25,1.05,1.22,1.86
Price/Tangible Book Value Low,1.09,0.80,0.44,0.32,0.77,0.86,0.73,0.23,0.46,0.91
Price/Sales,1.71,1.78,1.52,3.52,3.29,1.95,2.11,1.74,2.30,2.46
Price/Sales Average,1.69,2.23,2.79,2.72,2.77,2.61,2.23,1.62,1.75,2.29
Price/Sales High,1.86,2.63,3.87,3.92,3.55,3.36,2.98,3.60,2.47,3.04
Price/Sales Low,1.43,1.52,1.48,1.32,2.05,1.74,1.74,0.77,0.93,1.49
Price/Cash Flow,4.71,3.52,5.36,13.21,6.76,3.57,3.89,3.66,3.97,3.42
Price/Cash Flow Average,4.64,4.41,9.85,10.23,5.70,4.76,4.11,3.40,3.03,3.18
Price/Cash Flow High,5.11,5.20,13.64,14.72,7.29,6.13,5.48,7.57,4.27,4.22
Price/Cash Flow Low,3.94,3.01,5.24,4.98,4.21,3.18,3.20,1.62,1.60,2.07
Price/Free Cash Flow,2.49,1.82,1.66,6.33,3.51,1.99,2.05,1.91,3.01,2.70
Price/Free Cash Flow Average,2.45,2.28,3.06,4.90,2.96,2.66,2.17,1.78,2.30,2.52
Price/Free Cash Flow High,2.70,2.69,4.23,7.04,3.78,3.42,2.89,3.96,3.23,3.34
Price/Free Cash Flow Low,2.08,1.56,1.63,2.38,2.19,1.78,1.69,0.85,1.21,1.64
EV/Sales,2.13,2.14,2.61,4.82,4.42,2.64,3.03,3.24,2.78,3.01
EV/Sales Average,2.10,2.58,3.89,4.00,3.90,3.29,3.15,3.12,2.27,2.86
EV/Sales High,2.27,2.98,4.96,5.24,4.68,4.04,3.89,5.09,2.95,3.55
EV/Sales Low,1.85,1.88,2.58,2.56,3.18,2.43,2.66,2.27,1.49,2.12
EV/EBITDA,4.04,5.54,21.26,20.62,9.31,4.44,5.23,7.77,4.35,4.33
EV/EBITDA Average,4.00,6.70,31.61,17.11,8.22,5.55,5.44,7.48,3.55,4.11
EV/EBITDA High,4.32,7.72,40.36,22.39,9.86,6.81,6.73,12.21,4.61,5.09
EV/EBITDA Low,3.52,4.88,20.99,10.93,6.69,4.09,4.59,5.46,2.33,3.04
EV/EBIT,6.37,17.57,0,0,0,14.66,28.75,0,10.27,6.50
EV/EBIT Average,6.30,21.22,-9.42,-11.11,-57.64,18.31,29.92,-9.42,8.38,6.17
EV/EBIT High,6.80,24.48,-12.03,-14.54,-69.12,22.46,36.98,-15.38,10.88,7.65
EV/EBIT Low,5.55,15.45,-6.26,-7.10,-46.95,13.50,25.23,-6.87,5.50,4.57
Last Price,35.20,28.42,12.38,17.31,16.93,14.08,13.42,6.80,16.35,27.07
High Price,38.18,41.92,31.53,19.28,18.27,24.20,18.93,14.07,17.59,33.42
Low Price,29.47,24.28,12.11,6.52,10.55,12.57,11.06,3.02,6.60,16.40
Enterprise Value,30867,23177,14437,19447,19322,15569,15325,10027,15582,22724
Enterprise Value Average,30502,27994,21464,16138,17061,19446,15949,9656,12711,21563
Enterprise Value High,32944,32289,27402,21115,20461,23857,19711,15763,16503,26744
Enterprise Value Low,26874,20382,14254,10307,13899,14332,13447,7045,8338,15970
