,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,697,675,677,847,850,819,796,789,743,633
Diluted Weighted Avg Shares,709,683,677,847,850,847,810,792,788,687
Basic Weighted Avg Shares,705,680,677,819,850,819,796,792,787,685
Revenue per Share,20.57,15.95,8.16,4.92,5.14,7.21,6.36,3.91,7.12,11.01
EBITDA per Share,10.83,6.15,1.00,1.15,2.44,4.28,3.68,1.63,4.55,7.66
Operating Income per Share,6.87,1.94,-3.36,-1.77,-0.35,1.30,0.67,-1.29,1.93,5.11
"Basic EPS, GAAP",2.49,4.48,-3.26,-2.61,-6.73,1.34,0.60,-1.83,1.20,5.27
Basic EPS from Cont Ops,2.26,1.43,-3.26,-2.61,-0.98,1.34,0.60,-1.83,1.20,5.27
"Diluted EPS, GAAP",2.47,4.46,-3.26,-2.53,-6.73,1.29,0.59,-1.83,1.20,5.26
Diluted EPS from Cont Ops,2.25,1.42,-3.26,-2.53,-0.98,1.29,0.59,-1.83,1.20,5.26
Dividend per Share,0.72,0.80,0.68,0.20,0.20,0.21,0.20,0.08,0.18,0.32
Cash Flow per Share,7.48,8.07,2.31,1.31,2.50,3.95,3.45,1.86,4.12,7.92
Free Cash Flow per Basic Share,0.71,0.48,-2.82,-0.21,0.18,0.59,0.25,0.16,2.79,5.81
Cash & Equivalents per Share,0.38,3.55,1.80,2.94,0.66,1.79,1.08,0.94,0.78,0.53
Book Value per Share,22.82,27.27,23.26,16.07,9.08,10.55,11.22,9.38,11.05,18.33
Tangible Book Value per Share,27.04,30.46,27.23,20.57,13.64,14.69,15.15,13.39,14.38,18.00
