,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,7146,7422,7387,7440,7515,7791,7986,8150,8971,10419
+ Sales & Services Revenue,7146,7422,7387,7440,7515,7791,7986,8150,8971,10419
- Cost of Revenue,3865,4086,4004,4282,4060,4216,4364,4448,4923,5921
+ Cost of Goods & Services,3865,4086,4004,4282,4060,4216,4364,4448,4923,5921
Gross Profit,3281,3336,3383,3158,3455,3575,3622,3701,4049,4499
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1923,1901,1969,1915,1885,1875,1906,1891,2001,2236
"+ Selling, General & Admin",1923,1901,1969,1915,1885,1875,1906,1891,2001,2236
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1358,1435,1413,1243,1570,1700,1717,1810,2047,2263
- Non-Operating (Income) Loss,107,129,512,143,459,290,336,315,250,346
"+ Interest Expense, Net",85,79,102,88,98,131,136,145,125,135
+ Interest Expense,88,84,106,90,100,139,144,149,127,138
- Interest Income,3,4,4,2,2,8,8,4,2,3
+ Other Non-Op (Income) Loss,22,50,409,55,361,160,200,170,125,211
Pretax Income,1251,1306,902,1099,1111,1410,1381,1495,1797,1917
- Income Tax Expense (Benefit),431,459,389,379,354,239,234,220,314,272
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,820,847,513,720,757,1171,1147,1275,1483,1645
- Net Extraordinary Losses (Gains),0,0,0,0,-53,-13,-6,-7,11,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,-53,-13,-6,-7,11,0
Income (Loss) Incl. MI,820,847,513,720,809,1184,1153,1282,1472,1645
- Minority Interest,0,0,0,0,26,7,3,3,-5,0
"Net Income, GAAP",820,847,513,720,783,1178,1150,1279,1478,1645
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",820,847,513,720,783,1178,1150,1279,1478,1645
Basic Weighted Avg Shares,224,223,219,214,212,210,209,208,207,206
"Basic EPS, GAAP",3.66,3.81,2.34,3.36,3.69,5.61,5.49,6.13,7.15,8.00
Basic EPS from Cont Ops,3.66,3.81,2.34,3.36,3.56,5.58,5.47,6.12,7.17,8.00
Diluted Weighted Avg Shares,227,225,221,215,214,211,211,209,208,207
"Diluted EPS, GAAP",3.61,3.77,2.32,3.34,3.66,5.58,5.46,6.11,7.11,7.96
Diluted EPS from Cont Ops,3.61,3.77,2.32,3.34,3.54,5.55,5.44,6.09,7.14,7.96
EBITDA,1559,1647,1658,1544,1832,1996,2008,2105,2362,2642
EBITDA Margin (%),21.82,22.19,22.45,20.76,24.37,25.61,25.14,25.83,26.33,25.35
EBITA,1358,1435,1413,1243,1570,1700,1717,1810,2047,2263
EBIT,1358,1435,1413,1243,1570,1700,1717,1810,2047,2263
Gross Margin (%),45.91,44.95,45.79,42.44,45.98,45.89,45.36,45.42,45.13,43.18
Operating Margin (%),19.01,19.34,19.13,16.70,20.89,21.83,21.49,22.21,22.82,21.72
Profit Margin (%),11.48,11.41,6.94,9.68,10.42,15.11,14.40,15.69,16.47,15.79
Sales per Employee,482843,330591,356670,413803,444437,474487,494811,482803,472424,524505
Dividend per Share,1.76,1.98,2.17,2.33,2.48,2.68,2.91,3.07,3.32,3.77
Depreciation Expense,201,212,245,302,262,295,292,295,315,379
