,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,21.66,19.80,30.07,35.60,33.81,47.68,45.10,52.53,29.30,29.62
Price/Earnings Average,18.19,20.46,29.39,29.81,31.25,37.38,39.98,45.92,35.23,29.93
Price/Earnings High,21.88,23.43,35.42,37.81,35.38,50.30,56.30,55.66,40.60,37.02
Price/Earnings Low,15.87,17.94,19.27,22.22,26.41,29.34,25.68,21.84,27.85,23.74
Price/Book Value,1.61,1.38,1.89,2.62,2.66,3.81,4.42,5.67,4.26,3.61
Price/Book Value Average,1.35,1.43,1.85,2.20,2.46,2.99,3.92,4.95,5.13,3.65
Price/Book Value High,1.63,1.64,2.23,2.79,2.78,4.02,5.52,6.01,5.91,4.51
Price/Book Value Low,1.18,1.25,1.21,1.64,2.08,2.34,2.52,2.36,4.05,2.89
Price/Tangible Book Value,-6.39,-4.76,-6.10,-10.05,-10.65,-12.02,-16.39,-25.34,-12.20,-6.83
Price/Tangible Book Value Average,-5.37,-4.92,-5.96,-8.42,-9.84,-9.42,-14.53,-22.15,-14.67,-6.90
Price/Tangible Book Value High,-6.46,-5.63,-7.18,-10.68,-11.14,-12.68,-20.46,-26.86,-16.91,-8.53
Price/Tangible Book Value Low,-4.68,-4.32,-3.91,-6.27,-8.32,-7.40,-9.33,-10.54,-11.60,-5.47
Price/Sales,2.62,2.38,3.10,4.42,4.65,6.58,7.47,9.59,8.72,8.03
Price/Sales Average,2.20,2.46,3.03,3.70,4.30,5.16,6.62,8.39,10.49,8.12
Price/Sales High,2.65,2.82,3.65,4.70,4.87,6.94,9.32,10.17,12.09,10.04
Price/Sales Low,1.92,2.16,1.99,2.76,3.63,4.05,4.25,3.99,8.29,6.44
Price/Cash Flow,14.33,10.73,19.56,21.04,19.22,30.44,33.28,34.03,27.10,21.72
Price/Cash Flow Average,12.04,11.09,19.12,17.61,17.76,23.87,29.50,29.75,32.60,21.95
Price/Cash Flow High,14.48,12.70,23.04,22.34,20.11,32.12,41.55,36.06,37.56,27.15
Price/Cash Flow Low,10.50,9.73,12.54,13.13,15.01,18.73,18.95,14.15,25.76,17.40
Price/Free Cash Flow,12.50,10.31,17.10,19.52,18.46,28.02,31.85,33.05,27.11,21.71
Price/Free Cash Flow Average,10.51,10.65,16.71,16.34,17.06,21.97,28.24,28.89,32.61,21.95
Price/Free Cash Flow High,12.64,12.19,20.14,20.73,19.31,29.56,39.77,35.03,37.57,27.14
Price/Free Cash Flow Low,9.16,9.34,10.96,12.18,14.42,17.24,18.14,13.74,25.77,17.40
EV/Sales,3.10,2.81,3.71,4.96,5.09,7.08,8.08,10.18,9.22,9.04
EV/Sales Average,2.69,2.89,3.64,4.24,4.75,5.69,7.23,8.97,10.92,9.12
EV/Sales High,3.13,3.22,4.26,5.23,5.31,7.43,9.93,10.76,12.45,10.98
EV/Sales Low,2.41,2.60,2.60,3.30,4.10,4.60,4.87,4.57,8.81,7.50
EV/EBITDA,11.64,11.16,16.42,21.70,21.79,30.87,32.87,35.49,27.65,22.11
EV/EBITDA Average,10.09,11.46,16.11,18.57,20.32,24.82,29.42,31.28,32.74,22.31
EV/EBITDA High,11.74,12.80,18.85,22.90,22.70,32.41,40.40,37.49,37.34,26.86
EV/EBITDA Low,9.05,10.32,11.51,14.47,17.53,20.09,19.80,15.94,26.41,18.34
EV/EBIT,13.98,13.35,19.99,25.75,26.14,35.39,36.96,38.65,29.37,22.95
EV/EBIT Average,12.12,13.71,19.61,22.04,24.37,28.45,33.09,34.07,34.77,23.16
EV/EBIT High,14.10,15.31,22.95,27.17,27.22,37.15,45.44,40.83,39.65,27.87
EV/EBIT Low,10.87,12.35,14.02,17.17,21.02,23.03,22.27,17.36,28.05,19.03
Last Price,55.22,55.46,82.82,125.17,140.50,228.55,298.98,427.21,399.75,424.84
High Price,55.80,65.62,97.56,132.95,147.02,241.10,373.24,452.74,553.97,531.03
Low Price,40.47,50.26,53.09,78.11,109.77,140.62,170.26,177.65,380.00,340.48
Enterprise Value,2308,2218,3113,4367,4748,7305,9372,13180,12138,12446
Enterprise Value Average,2001,2277,3055,3737,4427,5873,8390,11617,14372,12560
Enterprise Value High,2328,2544,3575,4608,4946,7669,11521,13923,16389,15117
Enterprise Value Low,1795,2052,2183,2911,3819,4754,5646,5919,11593,10324
