,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,470,546,608,571,605,764,825,908,1313,1893
ST Debt,23,170,92,77,142,235,218,95,250,30
LT Debt,447,376,516,494,463,529,607,813,1063,1863
Total Debt/EBITDA,2.37,2.75,3.21,2.84,2.78,3.23,2.89,2.44,2.99,3.36
Net Debt/EBITDA,1.95,2.22,2.75,2.46,2.29,2.85,2.52,1.82,2.42,3.06
Total Debt/EBIT,2.85,3.29,3.90,3.37,3.33,3.70,3.25,2.66,3.18,3.49
Net Debt/EBIT,2.34,2.65,3.35,2.92,2.75,3.26,2.83,1.99,2.57,3.17
EBITDA to Interest Expense,6.55,6.96,6.51,7.56,8.45,7.56,7.17,8.80,10.95,8.16
EBITDA-CapEx/Interest Expense,5.75,6.52,5.65,6.73,7.68,6.56,6.57,8.28,10.76,8.07
EBIT to Interest Expense,5.45,5.82,5.34,6.37,7.04,6.59,6.38,8.08,10.31,7.86
Interest Expense,30,29,29,27,26,31,40,42,40,69
Common Equity/Total Assets,102.66,107.74,111.25,120.84,127.32,138.72,136.52,136.55,164.91,205.19
Long-Term Debt/Equity (%),84.23,82.71,118.08,110.56,108.50,200.56,209.41,245.45,0,0
Long-Term Debt/Capital (%),26.89,20.54,26.11,24.14,21.00,21.12,21.81,26.21,27.26,38.40
Long-Term Debt/Total Assets (%),38.48,31.54,41.95,40.46,36.86,42.14,42.33,50.59,67.78,129.18
Total Debt/Equity (%),88.57,120.10,139.13,127.79,141.79,289.66,284.64,274.14,-1183.22,-236.03
Total Debt/Capital (%),28.27,29.83,30.76,27.90,27.45,30.50,29.65,29.27,33.68,39.01
Total Debt/Total Assets (%),40.46,45.79,49.42,46.76,48.17,60.87,57.54,56.51,83.73,131.26
Net Debt to Equity,72.89,96.99,119.42,110.80,117.03,255.53,247.91,204.49,-958.76,-214.54
Net Debt/Capital (%),24.49,25.55,27.61,25.12,23.79,27.91,26.85,23.00,28.73,36.46
EBITDA,198,199,190,201,218,237,285,371,439,563
EBITDA-CapEx,174,186,165,179,198,205,261,349,431,557
Operating Income (Loss),165,166,156,170,182,206,254,341,413,542
