,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,1921,1777,2591,3872,4249,6631,8654,12430,11020,10686
- Cash & Cash Equivalents,83,105,86,76,106,90,106,157,195,133
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,470,546,608,571,605,764,825,908,1313,1893
Enterprise Value,2308,2218,3113,4367,4748,7305,9372,13180,12138,12446
Total Capital,1662,1831,1977,2047,2203,2505,2782,3101,3898,4852
Total Debt/Capital (%),28.27,29.83,30.76,27.90,27.45,30.50,29.65,29.27,33.68,39.01
Total Debt / EV,0.20,0.25,0.20,0.13,0.13,0.10,0.09,0.07,0.11,0.15
EV/Sales,3.10,2.81,3.71,4.96,5.09,7.08,8.08,10.18,9.22,9.04
EV/EBITDA,11.64,11.16,16.42,21.70,21.79,30.87,32.87,35.49,27.65,22.11
EV/EBIT,13.98,13.35,19.99,25.75,26.14,35.39,36.96,38.65,29.37,22.95
EV/Cash Flow to Firm,14.72,11.35,19.95,21.26,19.18,29.60,31.69,32.65,26.56,22.06
EV/Free Cash Flow to Firm,12.75,10.67,17.20,19.21,17.76,26.27,29.32,30.96,26.12,21.83
Diluted Market Cap,2004,1934,2701,4044,4530,7126,9057,12787,11697,11193
Diluted Enterprise Value,2391,2374,3223,4539,5030,7800,9776,13537,12814,12953
EV per Share,66.34,69.22,99.50,141.17,157.01,251.78,323.80,453.00,440.28,494.80
TTM Sales,743,789,839,881,932,1032,1160,1295,1317,1377
TTM EBITDA,198,199,190,201,218,237,285,371,439,563
TTM Operating Income,165,166,156,170,182,206,254,341,413,542
TTM Cash Flow to Firm,157,195,156,205,248,247,296,404,457,564
TTM Free Cash Flow to Firm,181,208,181,227,267,278,320,426,465,570
