,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
+ Net Income,1943,836,1061,1539,2331,3459,21,2032,1,-38
+ Depreciation & Amortization,155,202,221,294,294,333,327,294,337,384
+ Non-Cash Items,-1271,185,293,-103,-365,-1308,2288,333,2553,2686
+ Stock-Based Compensation,50,55,54,56,61,64,60,63,45,69
+ Deferred Income Taxes,42,79,251,129,-248,389,-1154,336,85,208
+ Asset Impairment Charge,301,0,41,56,93,114,466,35,671,1130
+ Other Non-Cash Adj,-1663,51,-53,-344,-270,-1876,2915,-102,1752,1280
+ Chg in Non-Cash Work Cap,-1,-142,-161,-34,-328,-237,-85,148,-186,-274
+ (Inc) Dec in Accts Receiv,37,16,-130,-49,-34,-72,-22,60,-114,-4
+ (Inc) Dec in Inventories,-41,-132,10,-151,-124,-62,-29,194,-261,-356
+ (Inc) Dec in Prepaid Assets,0,-71,46,-72,-111,-103,8,66,-113,198
+ Inc (Dec) in Accts Payable,3,46,-87,238,-59,-1,-42,-171,185,-125
+ Inc (Dec) in Other,0,0,0,0,0,0,0,0,118,13
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,826,1081,1414,1696,1931,2246,2551,2807,2705,2757
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-223,-719,-891,-907,-1058,-886,-726,-865,-1027,-1035
+ Acq of Fixed Prod Assets,-223,-719,-891,-907,-1058,-886,-726,-865,-1027,-1035
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,23,0,0,0,0,110,2,0,74,0
+ Dec in LT Investment,23,0,0,0,0,110,2,0,74,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-4681,-310,-1316,-536,-155,-46,234,757,-85,29
+ Cash from Divestitures,0,0,0,575,0,0,270,1000,5,97
+ Cash for Acq of Subs,-4681,-310,-1316,-1111,-155,-46,-36,-242,-90,-68
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,18,14,0,-19,-210,-4010,-39,20,2,7
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-4864,-1016,-2207,-1462,-1423,-4832,-531,-88,-1036,-999
+ Dividends Paid,0,0,-242,-315,-400,-558,-569,-575,-573,-588
+ Net Cash From Debt,3686,312,762,1191,942,3640,-904,-1527,-370,1185
+ Cash From Debt,3782,918,971,2163,8071,3703,1291,1195,996,3345
+ Repayments of Debt,-96,-606,-209,-972,-7129,-63,-2195,-2721,-1365,-2160
+ Cash (Repurchase) of Equity,0,0,-34,-1123,-1038,-504,-50,0,-1390,-3200
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,0,0,-34,-1123,-1038,-504,-50,0,-1390,-3200
+ Other Financing Activities,91,-329,290,112,-104,15,-508,-245,404,783
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,3777,-16,776,-135,-601,2593,-2031,-2347,-1929,-1820
Effect of Foreign Exchange Rates,-7,-2,-9,-5,6,-4,-1,7,-1,-3
Net Changes in Cash,-261,49,-18,99,-93,8,-11,372,-260,-62
EBITDA,1252,1702,1986,2431,2578,2745,2857,3095,3333,3227
EBITDA Margin (%),25.72,28.24,30.33,33.16,33.99,33.83,34.24,35.92,37.79,34.14
Net Cash Paid for Acquisitions,4681,310,1316,536,155,46,-233,-757,86,-29
Free Cash Flow,603,362,522,789,874,1360,1825,1942,1679,1722
Free Cash Flow to Firm,888,601,744,1034,1204,1666,0,2250,1680,1681
Free Cash Flow to Equity,4289,674,1284,1980,1816,5000,921,415,1309,2907
Free Cash Flow per Basic Share,3.20,1.88,2.66,3.96,4.49,7.14,9.52,10.04,8.80,8.94
Price/Free Cash Flow,15.32,12.82,12.56,12.37,14.64,10.56,10.08,12.75,11.09,11.41
Cash Flow to Net Income,0.43,1.29,1.34,1.10,0.83,0.65,-216.19,1.40,-66.97,-38.83
