,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,8468,8570,7997,9116,10983,11635,11474,11781,13811,15349
+ Sales & Services Revenue,8468,8570,7997,9116,10983,11635,11474,11781,13811,15349
- Cost of Revenue,6875,6904,6460,7351,8717,9329,9203,9323,11085,12766
+ Cost of Goods & Services,6875,6904,6460,7351,8717,9329,9203,9323,11085,12766
Gross Profit,1593,1667,1537,1765,2266,2306,2271,2458,2726,2583
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,719,747,737,965,1243,1180,1095,1193,1293,1298
"+ Selling, General & Admin",419,467,451,512,514,478,417,525,593,626
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,300,281,286,453,729,702,678,668,700,672
Operating Income (Loss),874,919,800,800,1023,1126,1176,1265,1433,1285
- Non-Operating (Income) Loss,291,274,454,697,509,493,568,578,425,401
"+ Interest Expense, Net",184,160,143,229,285,301,317,275,270,312
+ Interest Expense,184,160,143,229,285,301,317,275,270,312
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,107,114,311,468,224,192,251,303,155,89
Pretax Income,584,646,346,103,514,633,608,687,1008,884
- Income Tax Expense (Benefit),150,150,47,-109,140,185,71,99,156,159
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,435,498,303,227,405,453,536,582,878,732
- Net Extraordinary Losses (Gains),56,56,44,6,12,-2,-60,-6,0,26
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,56,56,44,6,12,-2,-60,-6,0,26
Income (Loss) Incl. MI,379,442,259,221,393,455,596,588,878,706
- Minority Interest,-28,-28,-22,-3,-6,1,30,3,0,-13
"Net Income, GAAP",407,470,281,224,399,454,566,585,878,719
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",407,470,281,224,399,454,566,585,878,719
Basic Weighted Avg Shares,292,277,275,317,350,345,331,326,326,316
"Basic EPS, GAAP",1.39,1.70,1.02,0.71,1.14,1.32,1.71,1.79,2.69,2.27
Basic EPS from Cont Ops,1.49,1.80,1.10,0.72,1.16,1.31,1.62,1.78,2.69,2.31
Diluted Weighted Avg Shares,298,285,282,323,357,352,340,333,332,320
"Diluted EPS, GAAP",1.36,1.65,1.00,0.69,1.12,1.29,1.66,1.76,2.65,2.25
Diluted EPS from Cont Ops,1.46,1.75,1.07,0.70,1.13,1.29,1.58,1.75,2.65,2.29
EBITDA,1174,1200,1085,1253,1752,1828,1854,1933,2133,1957
EBITDA Margin (%),13.86,14.00,13.57,13.75,15.95,15.71,16.16,16.41,15.44,12.75
EBITA,874,919,800,800,1023,1126,1176,1265,1433,1285
EBIT,874,919,800,800,1023,1126,1176,1265,1433,1285
Gross Margin (%),18.81,19.45,19.22,19.36,20.63,19.82,19.79,20.86,19.74,16.83
Operating Margin (%),10.32,10.72,10.00,8.78,9.31,9.68,10.25,10.74,10.38,8.37
Profit Margin (%),4.80,5.48,3.51,2.46,3.63,3.90,4.93,4.97,6.36,4.68
Sales per Employee,580007,591034,526118,494092,600164,664857,626995,547953,568354,730905
Dividend per Share,0.26,0.26,0.26,0.26,0.37,0.40,0.55,0.61,0.70,0.80
Depreciation Expense,300,281,286,453,729,702,678,668,700,672
