,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.98,0.66,1.12,1.11,1.34,1.04,0.90,1.38,1.18,0.89
Current Ratio,1.80,1.59,2.03,1.78,1.90,1.61,1.56,1.91,1.75,1.45
Quick Ratio,1.37,0.94,1.35,1.42,1.60,1.28,1.24,1.58,1.41,1.08
CFO/Avg Current Liab,0.49,1.39,1.16,0.83,1.02,1.19,1.03,0.75,1.01,1.03
Common Equity/Total Assets,22.18,23.67,29.43,16.34,13.99,16.35,18.60,17.41,44.98,44.43
Long-Term Debt/Equity (%),0,0,0,48.26,50.73,48.90,48.23,58.19,53.15,56.77
Long-Term Debt/Capital (%),0,0,0,49.54,49.75,49.76,46.87,48.73,32.57,33.42
Long-Term Debt/Total Assets (%),0,0,0,24.80,24.45,24.02,23.05,26.04,24.10,23.63
Total Debt/Equity (%),0,0,0,48.26,56.07,48.90,48.23,66.47,55.81,63.10
Total Debt/Capital (%),0,0,0,49.54,54.99,49.76,46.87,55.66,34.20,37.15
Total Debt/Total Assets (%),0,0,0,24.80,27.02,24.02,23.05,29.75,25.31,26.26
CFO/Total Liabilities,33.26,64.58,63.34,17.91,26.15,36.10,33.74,23.35,33.61,37.76
CFO/CapEx,6.42,13.03,15.90,10.66,13.02,17.71,16.91,14.18,21.60,19.43
Altman's Z-Score,12.02,10.66,13.52,6.93,7.42,9.03,9.41,8.47,9.28,7.57
