,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),10.77,9.30,5.04,7.43,10.94,24.54,35.82,22.30,24.24,20.44
Return on Assets (%),6.10,5.65,3.21,3.60,3.04,5.61,8.28,5.77,7.05,6.26
Return on Capital (%),8.15,7.49,4.51,6.19,7.08,0,0,13.10,15.38,13.60
Return on Invested Capital (%),7.67,6.95,4.37,4.91,3.81,0,0,8.53,9.24,7.76
Gross Margin (%),52.61,53.89,52.49,52.41,52.47,54.08,54.56,55.75,55.61,57.27
EBITDA Margin (%),19.55,18.96,15.93,16.10,16.44,17.50,18.68,20.43,20.53,19.39
Operating Margin (%),11.26,10.96,7.24,8.15,9.53,10.58,12.34,14.16,15.61,14.72
Incremental Operating Margin (%),17.30,4.53,92.03,37.33,20.65,16.73,47.34,-36.79,24.58,-175.58
Pretax Margin (%),11.05,11.10,6.63,7.48,9.76,8.94,10.56,12.55,15.70,15.48
Profit Margin (%),9.56,8.94,5.29,5.60,4.56,9.10,15.76,12.39,13.47,12.23
Net Income to Common Margin (%),9.56,8.94,5.29,5.60,4.56,9.10,15.76,12.39,13.47,12.23
Effective Tax Rate (%),13.72,19.60,20.49,25.18,53.22,0,0,1.11,14.24,20.98
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),10.77,9.30,5.04,7.43,10.94,24.54,35.82,22.30,24.24,20.44
