,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,392,811,495,570,584,722,1047,823,1503,1522
+ Depreciation & Amortization,69,69,66,71,82,77,89,107,135,140
+ Non-Cash Items,-9,-48,-75,-2,101,170,248,82,-51,-22
+ Stock-Based Compensation,47,48,50,57,62,71,81,93,109,127
+ Deferred Income Taxes,0,-71,-95,-37,18,-27,12,-49,-41,-254
+ Asset Impairment Charge,0,0,0,0,31,119,114,0,4,55
+ Other Non-Cash Adj,-57,-25,-30,-22,-9,7,40,38,-123,51
+ Chg in Non-Cash Work Cap,22,190,64,66,234,-43,-204,42,145,-421
+ (Inc) Dec in Accts Receiv,9,-27,-38,-57,-4,-29,-88,42,-91,-84
+ (Inc) Dec in Inventories,-44,-30,-68,-66,-124,-66,-105,-121,19,-213
+ (Inc) Dec in Prepaid Assets,5,-1,0,-13,-10,16,-7,-28,8,0
+ Inc (Dec) in Accts Payable,50,113,29,74,85,193,-63,186,166,-66
+ Inc (Dec) in Other,3,136,141,127,287,-156,59,-37,44,-58
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,473,1022,550,704,1001,927,1179,1054,1732,1218
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-111,-104,-110,-259,-183,-245,-302,-408,-334,-285
+ Acq of Fixed Prod Assets,-110,-94,-106,-217,-175,-242,-278,-407,-330,-265
+ Acq of Intangible Assets,-1,-11,-4,-41,-7,-3,-24,0,-4,-20
+ Net Change in LT Investment,-298,-518,122,10,-244,329,-193,-85,-1363,580
+ Dec in LT Investment,526,1613,1440,1085,1103,801,410,777,529,1359
+ Inc in LT Investment,-825,-2131,-1318,-1075,-1347,-472,-603,-862,-1892,-779
+ Net Cash From Acq & Div,-3,-24,-334,-6,-185,-6,-100,0,0,0
+ Cash from Divestitures,0,2,3,2,8,0,0,0,0,0
+ Cash for Acq of Subs,-3,-26,-337,-8,-193,-7,-100,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-1,14,6,43,-36,-2,0,-39,-25,-43
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-413,-633,-316,-212,-647,77,-596,-531,-1722,252
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,410,-13,2,222,176,-437,-10,-1,-2,0
+ Cash From Debt,1305,226,31,254,995,688,19,16,5,0
+ Repayments of Debt,-895,-239,-29,-31,-818,-1125,-29,-17,-7,0
+ Cash (Repurchase) of Equity,-451,-188,-193,-559,-649,-648,-103,-625,-513,-1727
+ Increase in Capital Stock,46,113,87,103,114,147,161,0,0,0
+ Decrease in Capital Stock,-497,-301,-280,-662,-763,-795,-263,-625,-513,-1727
+ Other Financing Activities,77,47,32,68,0,-15,-3,139,158,143
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,35,-153,-159,-268,-473,-1101,-116,-487,-356,-1584
Effect of Foreign Exchange Rates,15,-3,-10,-12,8,-6,-3,-20,14,19
Net Changes in Cash,95,236,75,224,-120,-98,468,36,-347,-114
EBITDA,523,561,709,890,1105,1150,1328,1424,1722,1929
EBITDA Margin (%),25.58,24.17,28.41,30.01,32.15,30.89,30.54,32.46,32.90,35.84
Net Cash Paid for Acquisitions,3,24,334,6,185,6,100,0,0,0
Free Cash Flow,362,918,439,446,818,682,877,647,1398,933
Free Cash Flow to Firm,365,925,447,452,820,680,896,661,1415,950
Free Cash Flow to Equity,772,916,445,709,1002,248,891,646,1401,953
Free Cash Flow per Basic Share,0.54,1.44,0.68,0.70,1.29,1.09,1.40,1.04,2.24,1.51
Price/Free Cash Flow,12.80,12.45,26.44,21.19,20.56,27.42,33.29,38.75,39.93,30.98
Cash Flow to Net Income,1.21,1.26,1.11,1.24,1.61,1.28,1.13,1.28,1.15,0.80
