,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,34374,37580,41373,36881,38260,40052,42405,43185,47049,53282
+ Sales & Services Revenue,34374,37580,41373,36881,38260,40052,42405,43185,47049,53282
- Cost of Revenue,32016,34895,37456,32184,33177,34926,37383,37801,40523,46614
+ Cost of Goods & Services,32016,34895,37456,32184,33177,34926,37383,37801,40523,46614
Gross Profit,2358,2685,3917,4697,5083,5126,5022,5384,6526,6668
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,983,1255,1748,1864,2152,2071,2195,2270,2130,2258
"+ Selling, General & Admin",983,1255,1748,1864,2152,2071,2195,2270,2130,2258
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1375,1430,2169,2833,2931,3055,2827,3114,4396,4410
- Non-Operating (Income) Loss,118,178,248,235,303,310,396,344,355,261
"+ Interest Expense, Net",138,125,284,243,272,343,451,475,420,348
+ Interest Expense,145,132,293,249,279,350,462,485,428,365
- Interest Income,7,7,9,6,7,7,11,10,8,17
+ Other Non-Op (Income) Loss,-20,53,-36,-8,31,-33,-55,-131,-65,-87
Pretax Income,1257,1252,1921,2598,2628,2745,2431,2770,4041,4149
- Income Tax Expense (Benefit),409,396,697,826,850,-282,396,620,981,900
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,848,856,1224,1772,1778,3027,2035,2150,3060,3249
- Net Extraordinary Losses (Gains),70,-16,8,8,8,6,26,20,26,22
+ Discontinued Operations,-70,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,140,-16,8,8,8,6,26,20,26,22
Income (Loss) Incl. MI,778,872,1216,1764,1770,3021,2009,2130,3034,3227
- Minority Interest,0,8,-4,-4,-4,-3,-13,-10,-13,-11
"Net Income, GAAP",778,864,1220,1768,1774,3024,2022,2140,3047,3238
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",778,864,1220,1768,1774,3024,2022,2140,3047,3238
Basic Weighted Avg Shares,352,354,405,385,366,365,363,363,363,360
"Basic EPS, GAAP",2.21,2.44,3.01,4.59,4.85,8.28,5.57,5.90,8.39,8.99
Basic EPS from Cont Ops,2.41,2.42,3.02,4.60,4.86,8.29,5.61,5.92,8.43,9.03
Diluted Weighted Avg Shares,367,364,413,390,370,369,366,365,365,363
"Diluted EPS, GAAP",2.12,2.37,2.95,4.53,4.79,8.20,5.52,5.86,8.35,8.92
Diluted EPS from Cont Ops,2.31,2.35,2.96,4.54,4.81,8.20,5.56,5.89,8.38,8.95
EBITDA,1894,1960,2880,3538,3692,3998,3925,4306,5610,5612
EBITDA Margin (%),5.51,5.22,6.96,9.59,9.65,9.98,9.26,9.97,11.92,10.53
EBITA,1375,1430,2169,2833,2931,3055,2827,3114,4396,4410
EBIT,1375,1430,2169,2833,2931,3055,2827,3114,4396,4410
Gross Margin (%),6.86,7.14,9.47,12.74,13.29,12.80,11.84,12.47,13.87,12.51
Operating Margin (%),4.00,3.81,5.24,7.68,7.66,7.63,6.67,7.21,9.34,8.28
Profit Margin (%),2.26,2.30,2.95,4.79,4.64,7.55,4.77,4.96,6.48,6.08
Sales per Employee,298904,303065,366133,323518,313607,331008,300745,310683,343423,375225
Dividend per Share,0.30,0.29,0.36,0.56,0.87,1.18,1.48,1.66,1.75,1.81
Depreciation Expense,519,530,711,705,761,943,1098,1192,1214,1202
