,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,128752,132447,146801,163786,160546,170756,181193,171760,168864,120741
+ Sales & Services Revenue,128752,132447,146801,163786,160546,170756,181193,171760,168864,120741
- Cost of Revenue,51464,60611,67046,76884,77810,79419,84141,79920,79807,50848
+ Cost of Goods & Services,51464,60611,67046,76884,77810,79419,84141,79920,79807,50848
Gross Profit,77288,71836,79755,86902,82736,91337,97052,91840,89057,69893
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,46809,57970,54970,62194,59852,65195,67639,66555,60806,46982
"+ Selling, General & Admin",28414,39697,32954,36347,35465,36765,39422,38039,37944,28961
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,18395,18273,22016,25847,24387,28430,28217,28516,22862,18021
Operating Income (Loss),30479,13866,24785,24708,22884,26142,29413,25285,28251,22911
- Non-Operating (Income) Loss,2702,3906,4093,4896,7745,1269,10945,28141,1304,26005
"+ Interest Expense, Net",3940,3613,4120,4910,6300,7957,8422,7925,6884,6108
+ Interest Expense,3940,3613,4120,4910,6300,7957,8422,7925,6884,6108
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-1238,293,-27,-14,1445,-6688,2523,20216,-5580,19897
Pretax Income,27777,9960,20692,19812,15139,24873,18468,-2856,26947,-3094
- Income Tax Expense (Benefit),9224,3442,7005,6479,-14708,4920,3493,965,5468,3780
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,18553,6518,13687,13333,29847,19953,14975,-3821,21479,-6874
- Net Extraordinary Losses (Gains),608,588,684,714,794,1166,2144,2710,2796,3119
+ Discontinued Operations,0,0,0,0,0,0,0,0,-2297,-181
+ Extraord. & Accounting Changes,608,588,684,714,794,1166,2144,2710,5093,3300
Income (Loss) Incl. MI,17945,5930,13003,12619,29053,18787,12831,-6531,18683,-9993
- Minority Interest,-304,-294,-342,-357,-397,-583,-1072,-1355,-1398,-1469
"Net Income, GAAP",18249,6224,13345,12976,29450,19370,13903,-5176,20081,-8524
- Preferred Dividends,0,0,0,0,0,0,3,193,207,203
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",18249,6224,13345,12976,29450,19370,13900,-5369,19874,-8727
Basic Weighted Avg Shares,5368,5205,5628,6168,6164,6778,7319,7157,7168,7166
"Basic EPS, GAAP",3.40,1.20,2.37,2.10,4.78,2.86,1.90,-0.75,2.77,-1.22
Basic EPS from Cont Ops,3.46,1.25,2.43,2.16,4.84,2.94,2.05,-0.53,3.00,-0.96
Diluted Weighted Avg Shares,5385,5221,5646,6189,6183,6806,7348,7183,7503,7587
"Diluted EPS, GAAP",3.39,1.19,2.36,2.10,4.76,2.85,1.89,-0.75,2.65,-1.15
Diluted EPS from Cont Ops,3.45,1.25,2.42,2.15,4.83,2.93,2.04,-0.53,2.86,-0.91
EBITDA,48874,32139,46801,50555,47271,54572,57630,53801,51113,40932
EBITDA Margin (%),37.96,24.27,31.88,30.87,29.44,31.96,31.81,31.32,30.27,33.90
EBITA,30479,13866,24785,24708,22884,26142,29413,25285,28251,22911
EBIT,30479,13866,24785,24708,22884,26142,29413,25285,28251,22911
Gross Margin (%),60.03,54.24,54.33,53.06,51.53,53.49,53.56,53.47,52.74,57.89
Operating Margin (%),23.67,10.47,16.88,15.09,14.25,15.31,16.23,14.72,16.73,18.98
Profit Margin (%),14.17,4.70,9.09,7.92,18.34,11.34,7.67,-3.01,11.89,-7.06
Sales per Employee,529060,523506,521588,611142,637087,637149,736557,746783,831842,751344
Dividend per Share,1.81,1.84,1.81,1.91,1.95,1.98,2.03,2.09,2.10,1.38
Depreciation Expense,18395,18273,22016,25847,24387,28430,28217,28516,22862,18021
