,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,3337,3073,2346,2778,5373,7323,14610,40634,37758,11602
- Cash & Cash Equivalents,1100,990,1481,1329,1631,2132,3139,739,815,572
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,86,42,442,174,560,774,1015,2,9,1
+ Total Debt,1080,1080,1788,1602,1993,2259,3135,3841,3929,3836
Enterprise Value,3396,3043,3055,3137,6290,8101,15601,43737,40870,14857
Total Capital,1133,1447,2562,2067,3148,4293,5840,-4579,-4206,-3946
Total Debt/Capital (%),95.32,74.64,69.81,77.52,63.31,52.63,53.68,-83.87,-93.43,-97.22
Total Debt / EV,0.32,0.35,0.59,0.51,0.32,0.28,0.20,0.09,0.10,0.26
EV/Sales,1.12,0.98,0.95,1.00,1.90,1.90,3.28,18.29,13.70,4.66
EV/EBITDA,6.23,6.11,7.72,7.96,20.63,10.82,20.38,55.05,44.34,16.06
EV/EBIT,7.97,8.04,15.78,12.92,33.38,14.33,26.68,58.65,47.99,16.86
EV/Cash Flow to Firm,7.83,6.43,7.49,9.98,6.42,7.39,14.10,47.34,38.81,22.33
EV/Free Cash Flow to Firm,6.61,5.74,6.50,7.99,5.96,7.18,13.61,45.27,36.07,20.80
Diluted Market Cap,3660,3358,2591,2954,5765,8639,17159,38915,40605,12248
Diluted Enterprise Value,3725,3489,3339,3402,6687,9541,18170,42018,43728,15513
EV per Share,19.89,17.40,17.71,19.30,36.65,46.54,88.61,163.61,144.18,53.13
TTM Sales,3023,3110,3231,3140,3307,4263,4757,2391,2983,3189
TTM EBITDA,545,498,396,394,305,749,766,795,922,925
TTM Operating Income,426,379,194,243,188,565,585,746,852,881
TTM Cash Flow to Firm,434,473,408,314,980,1097,1107,924,1053,665
TTM Free Cash Flow to Firm,514,530,470,392,1055,1128,1146,966,1133,714
