,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.89,1.71,1.98,1.99,2.05,2.55,3.14,1.48,0.71,1.04
Current Ratio,2.51,2.31,2.53,2.58,2.66,3.13,3.68,2.04,1.04,1.59
Quick Ratio,2.24,2.06,2.30,2.30,2.43,2.87,3.43,1.75,0.87,1.39
CFO/Avg Current Liab,0.68,0.67,0.48,0.39,0.55,1.17,0.99,1.06,1.09,0.61
Common Equity/Total Assets,-0.77,7.61,6.37,6.25,10.15,18.31,20.28,-276.45,-160.85,-186.06
Long-Term Debt/Equity (%),60.94,53.11,77.83,77.44,66.21,62.07,79.17,0,0,0
Long-Term Debt/Capital (%),95.32,74.64,68.25,76.55,62.88,52.31,53.45,-83.87,-91.05,-97.22
Long-Term Debt/Total Assets (%),25.50,25.26,33.56,34.06,33.73,32.66,37.46,126.08,75.63,91.70
Total Debt/Equity (%),60.94,53.11,79.61,78.42,66.67,62.45,79.52,-271.88,-2019.38,-1068.80
Total Debt/Capital (%),95.32,74.64,69.81,77.52,63.31,52.63,53.68,-83.87,-93.43,-97.22
Total Debt/Total Assets (%),25.50,25.26,34.32,34.49,33.97,32.86,37.63,126.08,77.60,91.70
CFO/Total Liabilities,16.69,18.92,11.79,11.24,14.48,30.34,21.37,17.99,17.35,11.57
CFO/CapEx,5.12,7.41,5.63,3.75,5.52,31.47,24.03,18.93,11.41,10.70
Altman's Z-Score,3.39,3.72,2.75,3.05,3.52,4.23,4.51,1.38,1.36,-1.45
