,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,12.33,7.61,20.38,0,17.75,12.07,34.98,209.22,131.90,32.39
Price/Earnings Average,8.98,8.35,29.18,-61.11,11.87,12.46,28.40,136.08,147.08,58.29
Price/Earnings High,12.68,9.98,36.23,-82.62,18.63,17.49,40.18,219.58,180.22,106.95
Price/Earnings Low,6.88,6.99,18.93,-35.20,8.74,8.85,17.06,61.58,117.35,30.17
Price/Book Value,-102.78,9.44,7.07,9.57,9.03,5.82,8.64,-4.82,-4.64,-1.49
Price/Book Value Average,-74.84,10.36,10.13,8.17,6.03,6.00,7.02,-3.14,-5.17,-2.68
Price/Book Value High,-105.75,12.38,12.57,11.05,9.48,8.43,9.93,-5.06,-6.33,-4.92
Price/Book Value Low,-57.35,8.67,6.57,4.71,4.45,4.26,4.22,-1.42,-4.12,-1.39
Price/Tangible Book Value,-9.58,-14.41,-5.33,-11.77,-23.05,28.25,28.65,-13.94,-11.18,-3.79
Price/Tangible Book Value Average,-6.97,-15.80,-7.64,-10.05,-15.41,29.15,23.26,-9.07,-12.46,-6.81
Price/Tangible Book Value High,-9.86,-18.88,-9.48,-13.59,-24.20,40.93,32.91,-14.63,-15.27,-12.50
Price/Tangible Book Value Low,-5.34,-13.23,-4.95,-5.79,-11.35,20.71,13.97,-4.10,-9.94,-3.53
Price/Sales,1.17,1.02,0.75,0.94,1.64,1.78,3.17,14.20,12.28,3.68
Price/Sales Average,0.85,1.11,1.08,0.80,1.09,1.83,2.57,9.24,13.69,6.62
Price/Sales High,1.20,1.33,1.34,1.09,1.72,2.57,3.64,14.91,16.78,12.14
Price/Sales Low,0.65,0.93,0.70,0.46,0.81,1.30,1.55,4.18,10.92,3.42
Price/Cash Flow,8.57,7.45,6.97,10.10,12.99,7.66,16.08,42.34,40.14,22.30
Price/Cash Flow Average,6.24,8.17,9.98,8.63,8.68,7.90,13.06,27.54,44.77,40.14
Price/Cash Flow High,8.82,9.76,12.39,11.66,13.64,11.10,18.47,44.43,54.85,73.63
Price/Cash Flow Low,4.78,6.84,6.47,4.97,6.40,5.62,7.84,12.46,35.72,20.77
Price/Free Cash Flow,7.45,6.98,6.30,7.98,11.71,8.47,17.56,46.08,40.91,21.31
Price/Free Cash Flow Average,5.43,7.65,9.02,6.81,7.83,8.74,14.26,29.97,45.62,38.35
Price/Free Cash Flow High,7.67,9.15,11.19,9.21,12.30,12.28,20.18,48.36,55.90,70.36
Price/Free Cash Flow Low,4.16,6.41,5.85,3.92,5.77,6.21,8.57,13.56,36.40,19.84
EV/Sales,1.12,0.98,0.95,1.00,1.90,1.90,3.28,18.29,13.70,4.66
EV/Sales Average,0.83,1.13,1.27,0.90,1.36,1.98,2.71,12.35,15.16,7.57
EV/Sales High,1.16,1.34,1.52,1.16,1.98,2.70,3.74,19.13,18.34,13.04
EV/Sales Low,0.64,0.95,0.91,0.58,1.08,1.47,1.71,6.30,12.31,4.41
EV/EBITDA,6.23,6.11,7.72,7.96,20.63,10.82,20.38,55.05,44.34,16.06
EV/EBITDA Average,4.58,7.03,10.38,7.16,14.81,11.29,16.81,37.17,49.07,26.11
EV/EBITDA High,6.42,8.35,12.43,9.28,21.53,15.37,23.24,57.58,59.37,44.95
EV/EBITDA Low,3.54,5.93,7.40,4.61,11.70,8.37,10.63,18.96,39.84,15.21
EV/EBIT,7.97,8.04,15.78,12.92,33.38,14.33,26.68,58.65,47.99,16.86
EV/EBIT Average,5.85,9.24,21.21,11.62,23.95,14.96,22.02,39.60,53.11,27.40
EV/EBIT High,8.21,10.98,25.40,15.06,34.82,20.37,30.43,61.35,64.24,47.17
EV/EBIT Low,4.52,7.80,15.12,7.47,18.93,11.10,13.92,20.20,43.11,15.96
Last Price,19.55,17.57,13.60,17.10,31.31,42.07,82.98,152.00,133.20,41.49
High Price,20.11,23.03,24.17,19.74,32.87,60.95,95.32,159.53,182.00,136.99
Low Price,10.91,16.13,12.63,8.41,15.42,30.85,40.47,44.74,118.51,38.64
Enterprise Value,3396,3043,3055,3137,6290,8101,15601,43737,40870,14857
Enterprise Value Average,2495,3501,4108,2820,4514,8457,12873,29534,45229,24144
Enterprise Value High,3499,4159,4919,3655,6563,11511,17793,45750,54715,41570
Enterprise Value Low,1927,2953,2927,1814,3568,6271,8136,15064,36717,14069
