,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,5693,5727,5916,13264,14742,8631,9715,9385,10589,9459
+ Sales & Services Revenue,5693,5727,5916,13264,14742,8631,9715,9385,10589,9459
- Cost of Revenue,3514,3524,3611,8865,9653,5622,6496,6306,7293,6625
+ Cost of Goods & Services,3514,3524,3611,8865,9653,5622,6496,6306,7293,6625
Gross Profit,2178,2203,2305,4399,5089,3009,3219,3079,3296,2834
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1446,1481,1574,3224,3667,2435,2451,2189,2274,2033
"+ Selling, General & Admin",1446,1481,1574,3224,3667,2435,2451,2189,2274,2033
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),732,723,731,1175,1423,574,768,890,1022,801
- Non-Operating (Income) Loss,190,261,393,361,-6,8842,1620,1896,329,644
"+ Interest Expense, Net",60,60,80,-404,-469,-446,-303,274,256,235
+ Interest Expense,62,64,88,-404,-469,-446,-303,274,256,235
- Interest Income,2,4,8,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,130,200,313,765,463,9288,1923,1622,73,409
Pretax Income,542,462,338,815,1429,-8268,-852,-1006,693,157
- Income Tax Expense (Benefit),122,89,78,286,-1320,-1478,-1038,-236,121,-40
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,420,373,259,529,2749,-6790,186,-770,572,197
- Net Extraordinary Losses (Gains),-54,-5,-91,1,0,128,80,0,0,0
+ Discontinued Operations,55,5,91,-1,315,-128,-79,0,0,0
+ Extraord. & Accounting Changes,-109,-10,-181,1,-314,257,159,0,0,0
Income (Loss) Incl. MI,475,378,350,528,2749,-6918,107,-770,572,197
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",475,378,350,528,2749,-6918,107,-770,572,197
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",475,378,350,528,2749,-6918,107,-770,572,197
Basic Weighted Avg Shares,289,276,269,421,487,474,423,424,425,416
"Basic EPS, GAAP",1.64,1.37,1.30,1.25,5.65,-14.60,0.25,-1.82,1.34,0.47
Basic EPS from Cont Ops,1.46,1.35,0.96,1.25,5.65,-14.33,0.44,-1.82,1.34,0.47
Diluted Weighted Avg Shares,292,279,272,421,488,474,424,424,428,417
"Diluted EPS, GAAP",1.63,1.35,1.29,1.25,5.63,-14.60,0.25,-1.82,1.34,0.47
Diluted EPS from Cont Ops,1.44,1.34,0.96,1.25,5.63,-14.33,0.44,-1.82,1.34,0.47
EBITDA,891,879,902,1612,2058,1008,1214,1247,1347,1097
EBITDA Margin (%),15.65,15.35,15.25,12.15,13.96,11.68,12.50,13.29,12.72,11.60
EBITA,732,723,731,1175,1423,574,768,890,1022,801
EBIT,732,723,731,1175,1423,574,768,890,1022,801
Gross Margin (%),38.26,38.47,38.96,33.16,34.52,34.86,33.14,32.81,31.13,29.96
Operating Margin (%),12.86,12.62,12.35,8.86,9.65,6.65,7.91,9.48,9.65,8.47
Profit Margin (%),8.34,6.60,5.92,3.98,18.65,-80.15,1.10,-8.20,5.40,2.08
Sales per Employee,311066,329138,343936,248390,300861,233268,323830,302742,330906,337821
Dividend per Share,0.60,0.66,0.77,0.78,0.88,0.92,0.92,0.92,0.93,0.93
Depreciation Expense,159,156,172,437,636,434,446,357,325,296
