,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1142,1118,1085,1047,1013,960,901,887,804,808
Diluted Weighted Avg Shares,1154,1137,1113,1072,1040,1040,943,893,856,815
Basic Weighted Avg Shares,1151,1130,1105,1066,1034,1003,940,891,852,811
Revenue per Share,12.64,13.51,13.41,13.91,14.62,15.08,17.12,17.37,18.35,19.77
EBITDA per Share,1.21,1.14,1.32,1.41,1.43,1.34,1.40,1.83,2.19,2.02
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",1.78,2.74,2.76,3.21,3.79,3.90,4.55,3.84,4.17,2.91
Basic EPS from Cont Ops,1.90,2.88,2.92,3.33,3.98,4.10,4.75,4.07,4.43,3.16
"Diluted EPS, GAAP",1.77,2.72,2.74,3.19,3.76,3.76,4.53,3.84,4.15,2.90
Diluted EPS from Cont Ops,1.90,2.86,2.90,3.31,3.95,3.95,4.74,4.06,4.40,3.14
Dividend per Share,0.65,0.74,0.78,0.84,1.04,1.22,1.37,1.45,1.55,1.70
Cash Flow per Share,-0.56,3.97,3.74,5.86,4.49,5.98,0.10,5.66,3.33,18.58
Free Cash Flow per Basic Share,-1.09,3.27,3.19,5.08,3.33,4.87,-1.19,4.28,1.91,16.92
Cash & Equivalents per Share,197.35,198.06,194.18,144.89,185.91,152.93,191.46,253.28,207.43,198.51
Book Value per Share,14.00,16.36,18.42,21.61,25.31,29.85,35.43,38.63,45.61,46.85
Tangible Book Value per Share,12.65,14.08,13.79,14.44,17.00,17.45,19.64,23.76,19.84,20.98
