,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,39453,45881,44803,49630,54584,44804,45196,36969,46616,36800
- Cash & Cash Equivalents,146119,123147,134886,77949,108871,88000,114683,165327,121336,113854
+ Preferred Equity and Hybrid Capital,1562,1562,2552,3542,3542,3542,3542,4541,4838,4838
+ Minority/Non Controlling Interest,1013,1262,938,769,495,230,245,319,357,116
+ Total Debt,20623,21050,22593,25971,34082,34329,32059,26334,26680,30855
Enterprise Value,-162777,-151722,-139867,-71859,-95711,-63971,-91404,-156435,-88316,-87876
Total Capital,39187,42168,46070,52916,63768,66767,67754,65449,68556,73687
Total Debt/Capital (%),52.63,49.92,49.04,49.08,53.45,51.42,47.32,40.24,38.92,41.87
Total Debt / EV,-0.13,-0.14,-0.16,-0.36,-0.36,-0.54,-0.35,-0.17,-0.30,-0.35
EV/Sales,0,0,0,0,0,0,0,0,0,0
EV/EBITDA,0,0,0,0,0,0,0,0,0,0
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,0,0,0,0,0,0,0,0
EV/Free Cash Flow to Firm,0,0,0,0,0,0,0,0,0,0
Diluted Market Cap,39874,46671,45924,50792,56030,48530,47325,37209,49643,37089
Diluted Enterprise Value,-83047,-52602,-62879,3125,-14722,-1369,-31512,-96924,-39818,-40956
EV per Share,0,0,0,0,0,0,0,0,0,0
TTM Sales,14548,15264,14813,14832,15124,15124,16088,15472,15633,16034
TTM EBITDA,1389,1292,1457,1502,1474,1339,1315,1630,1867,1636
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,-845,4219,3899,5918,3683,3479,-3390,4119,2654,12288
TTM Free Cash Flow to Firm,-236,5010,4500,6743,4880,4587,-2180,5341,3869,13634
