,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),0,0,0,0,0,0,0,0,0,0
Return on Assets (%),-17.32,-6.64,0.71,7.88,-15.89,4.43,14.72,-8.46,22.33,6.32
Return on Capital (%),0,0,-5.62,-31.15,0,-5.84,-28.10,0,0,-61.00
Return on Invested Capital (%),0,0,4.34,10.06,0,8.14,16.69,0,0,9.25
Gross Margin (%),99.82,99.41,96.42,94.74,94.83,95.00,94.71,95.08,94.94,93.90
EBITDA Margin (%),3.69,7.16,12.67,19.97,-11.97,11.18,22.06,-7.07,22.05,19.43
Operating Margin (%),-4.54,-0.94,6.72,14.69,-15.36,8.26,19.53,-9.01,20.11,17.43
Incremental Operating Margin (%),0,0,22.89,31.76,0,113.24,96.18,0,263.11,-2.19
Pretax Margin (%),-23.34,-9.49,1.00,9.71,-20.33,6.13,22.55,-8.71,19.10,15.59
Profit Margin (%),-23.43,-9.48,0.87,9.43,-20.38,5.82,20.70,-11.09,31.76,10.04
Net Income to Common Margin (%),-23.43,-9.48,0.87,9.43,-20.38,5.82,20.70,-11.09,31.76,10.04
Effective Tax Rate (%),0,0,13.57,2.96,0,5.08,8.19,0,0,35.62
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),0,0,0,0,0,0,0,0,0,0
