,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,4.71,2.71,0.85,0.66,3.24,3.46,4.23,2.78,2.65,2.66
Current Ratio,5.14,3.16,1.04,0.82,4.16,4.47,5.07,3.73,3.60,3.45
Quick Ratio,5.04,2.97,0.98,0.79,3.98,4.20,4.85,3.52,3.35,3.19
CFO/Avg Current Liab,0.08,0.16,0.16,0.30,-0.12,0.87,1.55,-0.22,0.98,0.92
Common Equity/Total Assets,-275.88,-215.08,-176.57,-102.20,-86.42,-70.96,-41.75,-48.48,-15.76,-7.48
Long-Term Debt/Equity (%),0,0,362.18,155.31,1.47,0.91,1.96,1.33,0.91,0.76
Long-Term Debt/Capital (%),-61.52,-55.05,-115.00,-175.31,-1.23,-0.95,-3.77,-2.08,-4.69,-8.48
Long-Term Debt/Total Assets (%),105.08,72.70,61.53,39.76,1.04,0.66,1.48,0.98,0.69,0.57
Total Debt/Equity (%),-342.59,-844.22,724.36,310.62,1.93,1.88,3.05,1.91,1.26,1.02
Total Debt/Capital (%),-61.52,-62.86,-230.01,-350.62,-1.60,-1.96,-5.86,-2.97,-6.50,-11.38
Total Debt/Total Assets (%),105.08,83.02,123.06,79.52,1.36,1.37,2.31,1.40,0.96,0.76
CFO/Total Liabilities,1.46,3.16,10.35,25.00,-13.84,46.71,85.79,-13.12,64.43,65.94
CFO/CapEx,2.15,0.94,3.33,2.53,-0.84,4.58,9.10,-0.66,4.14,12.46
Altman's Z-Score,5.33,7.30,13.09,8.52,17.52,11.73,15.08,12.54,9.89,8.79
