,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,6274,6119,5879,5211,3963,3813,3326,7908,7637,7645
ST Debt,1217,1294,1930,1301,560,461,99,478,487,559
LT Debt,5056,4825,3949,3910,3402,3352,3227,7430,7150,7086
Total Debt/EBITDA,2.55,2.35,2.08,2.12,1.50,1.30,1.02,2.31,2.13,2.04
Net Debt/EBITDA,2.36,2.22,2.00,1.59,0.26,0.35,0.33,0.78,0.88,1.32
Total Debt/EBIT,4.03,3.71,3.10,3.24,2.24,1.94,1.53,3.53,3.37,3.17
Net Debt/EBIT,3.74,3.50,2.99,2.44,0.39,0.52,0.50,1.19,1.40,2.05
EBITDA to Interest Expense,17.37,20.85,27.37,21.37,21.87,22.50,23.74,31.31,25.31,29.30
EBITDA-CapEx/Interest Expense,6.62,7.38,11.77,13.49,13.25,10.48,9.22,8.36,7.93,6.44
EBIT to Interest Expense,10.97,13.20,18.32,13.95,14.69,15.06,15.84,20.47,15.99,18.85
Interest Expense,142,125,104,115,121,131,137,109,142,128
Common Equity/Total Assets,55.44,57.61,62.10,59.49,70.91,71.22,75.95,60.10,59.30,61.67
Long-Term Debt/Equity (%),70.24,64.14,53.50,54.20,33.40,29.99,28.34,59.71,50.75,51.71
Long-Term Debt/Capital (%),30.97,29.21,23.45,24.33,19.83,18.84,17.88,31.76,29.65,28.37
Long-Term Debt/Total Assets (%),28.33,27.14,22.65,21.69,18.42,17.48,17.04,29.52,26.62,26.06
Total Debt/Equity (%),87.15,81.35,79.65,72.24,38.91,34.11,29.21,63.55,54.21,55.79
Total Debt/Capital (%),38.43,37.04,34.91,32.43,23.10,21.43,18.43,33.80,31.67,30.61
Total Debt/Total Assets (%),35.15,34.41,33.71,28.90,21.46,19.88,17.56,31.42,28.43,28.11
Net Debt to Equity,80.89,76.87,76.85,54.31,6.77,9.14,9.46,21.34,22.49,36.01
Net Debt/Capital (%),36.68,35.73,34.10,26.51,4.96,6.81,6.82,14.63,16.13,22.16
EBITDA,2463,2608,2833,2462,2637,2936,3253,3423,3589,3751
EBITDA-CapEx,939,924,1218,1554,1597,1368,1263,914,1125,824
Operating Income (Loss),1556,1651,1896,1607,1771,1966,2170,2238,2268,2413
