,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,20903,26298,25066,30262,33018,36670,48725,64948,57612,51413
- Cash & Cash Equivalents,450,337,206,1293,3274,2791,2249,5253,4469,2711
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,157,156,132,134,99,319,335,363,548,558
+ Total Debt,6274,6119,5879,5211,3963,3813,3326,7908,7637,7645
Enterprise Value,26883,32236,30871,34314,33403,37825,49971,66861,59997,56315
Total Capital,16326,16517,16841,16070,17158,17791,18049,23396,24113,24973
Total Debt/Capital (%),38.43,37.04,34.91,32.43,23.10,21.43,18.43,33.80,31.67,30.61
Total Debt / EV,0.23,0.19,0.19,0.15,0.12,0.10,0.07,0.12,0.13,0.14
EV/Sales,2.64,3.09,3.12,4.57,4.08,4.24,5.60,7.55,5.81,4.43
EV/EBITDA,10.91,12.36,10.90,13.94,12.67,12.88,15.36,19.54,16.72,15.01
EV/EBIT,17.28,19.52,16.28,21.35,18.86,19.24,23.03,29.88,26.46,23.34
EV/Cash Flow to Firm,16.03,14.15,12.27,12.51,20.05,14.34,16.23,19.94,17.35,16.89
EV/Free Cash Flow to Firm,8.40,8.13,7.47,9.40,12.34,8.99,9.86,11.41,10.13,8.99
Diluted Market Cap,21014,26503,25292,30394,33238,36885,48987,65325,57899,51567
Diluted Enterprise Value,26994,32440,31097,34446,34027,38225,50399,68343,61616,57059
EV per Share,127.30,150.96,143.35,157.87,152.98,172.31,226.71,302.52,270.99,253.85
TTM Sales,10180,10439,9895,7504,8188,8930,8919,8856,10323,12699
TTM EBITDA,2463,2608,2833,2462,2637,2936,3253,3423,3589,3751
TTM Operating Income,1556,1651,1896,1607,1771,1966,2170,2238,2268,2413
TTM Cash Flow to Firm,1677,2278,2516,2744,1666,2638,3078,3352,3458,3335
TTM Free Cash Flow to Firm,3201,3963,4131,3652,2706,4207,5068,5861,5922,6261
