,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),14.22,13.07,11.61,8.64,8.01,10.17,10.36,8.04,11.34,15.23
Return on Assets (%),15.50,15.17,13.85,10.54,10.19,13.39,14.30,11.30,16.19,21.82
Return on Capital (%),12.73,11.86,9.78,6.74,6.19,7.98,8.13,6.34,8.61,11.77
Return on Invested Capital (%),21.60,21.54,20.29,16.50,16.81,20.74,21.67,18.49,24.60,32.06
Gross Margin (%),43.83,43.29,42.43,40.59,39.31,38.75,38.28,35.92,36.25,38.41
EBITDA Margin (%),15.65,15.61,15.32,13.50,12.59,12.61,12.98,10.18,13.30,15.97
Operating Margin (%),13.74,13.52,13.04,11.04,10.06,10.32,10.99,8.64,11.88,14.55
Incremental Operating Margin (%),33.98,9.53,-555.06,-110.38,-24.63,13.73,39.25,-78.14,43.10,30.28
Pretax Margin (%),13.64,13.39,12.54,10.05,8.97,9.63,10.53,8.03,11.40,14.09
Profit Margin (%),8.45,8.05,7.71,5.98,5.62,6.97,7.39,5.89,8.01,10.16
Net Income to Common Margin (%),8.45,8.05,7.71,5.98,5.62,6.97,7.39,5.89,8.01,10.16
Effective Tax Rate (%),37.27,39.13,37.22,37.90,33.45,23.87,25.97,20.27,24.98,24.84
Dvd Payout Ratio (%),31.21,35.41,38.24,45.92,46.19,36.57,34.86,41.47,30.13,22.04
Sustainable Growth Rate (%),9.78,8.44,7.17,4.67,4.31,6.45,6.75,4.70,7.93,11.88
