,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,17584,17363,12697,13657,13308,15724,18160,21368,26463,27955
- Cash & Cash Equivalents,431,227,240,274,327,538,360,585,241,325
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,76,74,86,108,138,172,205,265,286,295
+ Total Debt,543,485,1939,2247,2342,2220,2215,2397,2762,2705
Enterprise Value,17772,17695,14482,15738,15461,17578,20220,23445,29270,30630
Total Capital,6497,6950,8882,9523,9940,10316,10880,11496,12603,13755
Total Debt/Capital (%),8.36,6.98,21.83,23.60,23.56,21.52,20.36,20.85,21.92,19.67
Total Debt / EV,0.03,0.03,0.13,0.14,0.15,0.13,0.11,0.10,0.09,0.09
EV/Sales,1.88,1.78,1.45,1.55,1.48,1.57,1.76,1.99,2.25,2.01
EV/EBITDA,12.03,11.38,9.48,11.50,11.78,12.42,13.56,19.52,16.90,12.59
EV/EBIT,13.70,13.14,11.14,14.06,14.74,15.18,16.02,23.01,18.92,13.83
EV/Cash Flow to Firm,17.87,18.32,14.02,15.07,13.93,15.64,18.37,19.58,29.20,21.83
EV/Free Cash Flow to Firm,14.03,13.08,10.30,11.85,11.47,12.90,15.30,16.82,23.28,18.46
Diluted Market Cap,18024,17820,13462,14130,13698,15913,18570,21847,26970,28424
Diluted Enterprise Value,18212,18152,15247,16211,15852,17767,20630,23924,29777,31099
EV per Share,258.12,262.42,233.47,267.63,274.47,314.66,376.62,446.37,571.46,609.48
TTM Sales,9438,9965,9973,10137,10425,11221,11486,11797,13022,15228
TTM EBITDA,1477,1555,1528,1368,1313,1415,1491,1201,1732,2432
TTM Operating Income,1297,1347,1300,1119,1049,1158,1262,1019,1547,2215
TTM Cash Flow to Firm,995,966,1033,1044,1110,1124,1100,1197,1002,1403
TTM Free Cash Flow to Firm,1267,1353,1407,1328,1347,1363,1321,1394,1257,1659
