,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.36,0.18,0.13,0.17,0.22,0.36,0.21,0.41,0.16,0.16
Current Ratio,2.55,2.34,1.68,1.85,2.13,2.37,2.12,2.72,2.63,2.48
Quick Ratio,1.28,1.10,0.81,0.92,1.10,1.28,1.06,1.43,1.31,1.22
CFO/Avg Current Liab,0.87,0.78,0.66,0.59,0.67,0.70,0.66,0.72,0.63,0.75
Common Equity/Total Assets,111.55,120.56,118.06,125.89,128.53,134.92,140.88,140.33,144.95,141.74
Long-Term Debt/Equity (%),13.42,12.32,56.89,96.60,123.00,99.86,92.91,114.14,124.81,95.14
Long-Term Debt/Capital (%),6.87,5.82,15.07,19.33,22.62,20.26,17.59,20.78,21.39,18.92
Long-Term Debt/Total Assets (%),8.47,7.63,23.05,32.33,38.73,35.59,31.87,37.95,40.90,34.29
Total Debt/Equity (%),16.32,14.76,82.41,117.91,128.16,106.07,107.52,114.52,127.87,98.90
Total Debt/Capital (%),8.36,6.98,21.83,23.60,23.56,21.52,20.36,20.85,21.92,19.67
Total Debt/Total Assets (%),10.30,9.15,33.38,39.46,40.36,37.80,36.89,38.08,41.90,35.65
CFO/Total Liabilities,50.79,47.59,29.28,26.47,26.57,27.96,26.41,26.73,21.14,27.47
CFO/CapEx,3.62,2.48,2.71,3.53,4.45,4.42,4.71,5.70,3.67,5.21
Altman's Z-Score,10.51,10.45,7.03,7.72,7.61,8.21,8.39,8.41,9.35,9.34
