,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,12.94,15.92,13.88,16.29,14.53,7.19,15.30,10.00,9.59,7.43
Price/Earnings Average,10.70,15.01,13.63,13.41,13.10,8.59,12.70,12.01,8.46,9.51
Price/Earnings High,14.66,18.13,14.97,16.78,15.54,10.22,16.89,15.99,9.82,11.20
Price/Earnings Low,7.21,11.20,12.29,9.32,11.50,6.85,8.93,7.22,6.65,7.36
Price/Book Value,1.95,2.52,2.25,3.22,2.64,1.76,2.25,1.40,1.67,1.20
Price/Book Value Average,1.62,2.38,2.21,2.65,2.38,2.11,1.87,1.68,1.48,1.53
Price/Book Value High,2.21,2.87,2.43,3.31,2.82,2.50,2.49,2.24,1.72,1.80
Price/Book Value Low,1.09,1.77,1.99,1.84,2.09,1.68,1.32,1.01,1.16,1.18
Price/Tangible Book Value,2.35,-4.75,-7.25,-12.69,-5.18,-5.91,-8.53,-10.37,37.38,7.90
Price/Tangible Book Value Average,1.94,-4.47,-7.12,-10.44,-4.67,-7.07,-7.08,-12.45,32.99,10.11
Price/Tangible Book Value High,2.66,-5.40,-7.82,-13.06,-5.54,-8.40,-9.42,-16.57,38.29,11.90
Price/Tangible Book Value Low,1.31,-3.34,-6.42,-7.25,-4.09,-5.64,-4.98,-7.48,25.92,7.83
Price/Sales,0.29,0.37,0.41,0.78,0.67,0.54,0.73,0.50,0.62,0.45
Price/Sales Average,0.24,0.35,0.40,0.64,0.61,0.65,0.61,0.60,0.55,0.58
Price/Sales High,0.33,0.42,0.44,0.80,0.72,0.77,0.81,0.79,0.64,0.68
Price/Sales Low,0.16,0.26,0.36,0.45,0.53,0.52,0.43,0.36,0.43,0.45
Price/Cash Flow,7.66,11.67,6.59,10.61,9.92,7.33,12.31,5.52,7.61,8.96
Price/Cash Flow Average,6.34,11.01,6.47,8.73,8.94,8.77,10.22,6.63,6.72,11.46
Price/Cash Flow High,8.68,13.29,7.11,10.92,10.61,10.43,13.59,8.83,7.79,13.49
Price/Cash Flow Low,4.27,8.21,5.83,6.06,7.85,7.00,7.19,3.99,5.28,8.87
Price/Free Cash Flow,5.61,7.81,5.04,8.56,7.11,5.28,8.27,4.24,5.82,5.31
Price/Free Cash Flow Average,4.64,7.37,4.95,7.04,6.40,6.31,6.86,5.09,5.14,6.79
Price/Free Cash Flow High,6.35,8.90,5.44,8.81,7.60,7.50,9.13,6.78,5.96,7.99
Price/Free Cash Flow Low,3.12,5.50,4.47,4.89,5.62,5.03,4.83,3.06,4.04,5.26
EV/Sales,0.32,0.60,0.52,0.89,0.94,0.78,1.01,0.73,0.77,0.59
EV/Sales Average,0.27,0.57,0.51,0.76,0.87,0.89,0.88,0.83,0.70,0.72
EV/Sales High,0.36,0.65,0.55,0.92,0.98,1.01,1.09,1.03,0.79,0.82
EV/Sales Low,0.20,0.48,0.48,0.58,0.79,0.76,0.70,0.59,0.58,0.59
EV/EBITDA,5.88,11.41,7.46,9.32,9.70,7.85,10.90,7.33,6.48,5.61
EV/EBITDA Average,4.98,10.98,7.36,7.96,9.01,8.92,9.55,8.33,5.87,6.80
EV/EBITDA High,6.57,12.44,7.88,9.54,10.19,10.15,11.73,10.32,6.61,7.78
EV/EBITDA Low,3.58,9.20,6.84,6.05,8.24,7.60,7.59,5.94,4.87,5.57
EV/EBIT,8.10,15.64,9.90,11.63,12.22,10.28,15.13,10.14,8.27,7.13
EV/EBIT Average,6.86,15.05,9.78,9.94,11.35,11.67,13.26,11.53,7.48,8.66
EV/EBIT High,9.05,17.05,10.46,11.92,12.84,13.29,16.28,14.27,8.43,9.90
EV/EBIT Low,4.93,12.61,9.09,7.55,10.37,9.95,10.54,8.22,6.22,7.08
Last Price,28.60,38.85,41.82,74.83,70.45,59.53,85.20,58.96,80.49,66.85
High Price,32.40,44.24,45.10,77.05,75.33,84.65,94.07,94.24,82.45,100.72
Low Price,15.93,27.33,37.02,42.78,55.72,56.79,49.77,42.57,55.82,66.22
Enterprise Value,11133,22362,21484,32960,35829,31399,42775,31571,36351,31465
Enterprise Value Average,9434,21527,21205,28171,33268,35662,37486,35890,32904,38187
Enterprise Value High,12441,24388,22694,33761,37624,40593,46022,44449,37066,43658
Enterprise Value Low,6775,18030,19712,21390,30408,30396,29808,25589,27346,31238
