,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.38,0.12,0.19,0.13,0.08,0.05,0.09,0.34,0.40,0.19
Current Ratio,1.86,1.64,1.52,1.77,1.55,1.13,1.30,1.86,1.55,1.81
Quick Ratio,0.88,0.56,0.65,0.68,0.49,0.40,0.48,0.80,0.78,0.68
CFO/Avg Current Liab,0.45,0.35,0.70,0.86,0.77,0.65,0.48,0.79,0.73,0.46
Common Equity/Total Assets,41.37,24.17,29.80,37.51,34.99,42.51,41.79,44.20,48.33,54.67
Long-Term Debt/Equity (%),30.40,84.62,61.92,64.42,88.05,62.15,69.10,69.19,46.38,39.69
Long-Term Debt/Capital (%),25.34,53.89,44.21,42.22,46.39,35.78,37.94,40.22,30.64,27.53
Long-Term Debt/Total Assets (%),15.56,31.45,26.13,27.71,33.13,27.35,29.70,31.06,22.81,21.35
Total Debt/Equity (%),38.63,91.85,69.29,65.24,96.63,77.07,83.87,72.70,52.36,42.00
Total Debt/Capital (%),32.20,58.49,49.47,42.76,50.91,44.36,46.06,42.27,34.59,29.14
Total Debt/Total Assets (%),19.77,34.14,29.23,28.07,36.35,33.92,36.05,32.64,25.75,22.60
CFO/Total Liabilities,22.11,7.83,19.33,21.30,14.85,18.18,13.32,20.24,20.81,15.80
CFO/CapEx,2.35,1.86,3.01,3.91,2.43,2.47,2.00,3.23,3.18,1.42
Altman's Z-Score,5.83,5.03,6.09,6.97,6.03,6.21,5.79,5.32,5.65,5.89
