,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1686,1710,1449,1609,1897,2942,2943,3060,6987,7432
"+ Cash, Cash Equivalents & STI",406,479,182,324,368,649,607,657,715,493
+ Cash & Cash Equivalents,406,479,182,324,368,649,607,657,715,493
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,524,494,538,551,664,938,1024,929,1906,1818
"+ Accounts Receivable, Net",524,494,538,551,664,938,876,929,1906,1818
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,148,0,0,0
+ Inventories,534,569,593,592,649,1079,1123,1132,2516,3151
+ Raw Materials,252,275,282,289,326,569,565,566,854,1073
+ Work In Process,7,18,17,14,16,49,45,38,287,442
+ Finished Goods,275,276,289,290,307,461,513,528,1375,1636
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,4,0,0,0,0,0,0,0
+ Other ST Assets,222,169,136,142,215,277,189,342,1850,1970
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1646,1785,2265,2408,2702,9948,10345,10496,32691,27958
"+ Property, Plant & Equip, Net",-384,-326,-347,-362,-330,-11,1680,1765,5156,4861
"+ Property, Plant & Equip",687,720,733,776,881,1241,2983,3235,6949,6838
- Accumulated Depreciation,1071,1046,1079,1138,1210,1252,1304,1470,1793,1977
+ LT Investments & Receivables,0,0,0,0,0,31,0,5,86,10
+ LT Investments,0,0,0,0,0,31,0,5,86,10
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2029,2111,2612,2770,3032,9927,8665,8726,27449,23087
+ Total Intangible Assets,696,752,1247,1366,1572,8418,8350,8320,26940,22437
+ Goodwill,666,675,941,1000,1156,5378,5498,5593,16414,13355
+ Other Intangible Assets,31,77,306,366,416,3039,2852,2727,10526,9082
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1333,1359,1364,1404,1460,1509,316,405,509,650
Total Assets,3332,3495,3714,4017,4599,12889,13287,13556,39678,35390
+ Payables & Accruals,410,378,430,488,585,838,861,951,2653,2717
+ Accounts Payable,227,230,302,275,338,471,510,556,1532,1418
+ Accrued Taxes,23,15,10,16,40,48,63,62,144,378
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,160,133,117,198,207,319,288,333,977,921
+ ST Debt,0,8,132,259,7,49,425,634,632,597
+ ST Borrowings,0,8,132,259,7,49,385,634,632,597
+ ST Finance Leases,0,0,0,0,0,0,40,44,114,86
+ Other ST Liabilities,150,133,181,151,177,241,266,318,348,424
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,150,133,181,151,177,241,266,318,348,424
Total Current Liabilities,560,519,743,898,769,1128,1552,1904,3633,3738
+ LT Debt,933,934,938,1067,1632,4504,3997,3779,10768,10373
+ LT Borrowings,933,934,938,1067,1632,4504,3997,3779,10768,10373
+ LT Finance Leases,0,0,0,0,0,0,0,265,670,565
+ Other LT Liabilities,372,519,444,421,509,1131,1409,1452,4054,3486
+ Accrued Liabilities,41,47,43,40,37,687,641,593,2518,2265
+ Pension Liabilities,238,354,242,243,229,227,265,326,385,231
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,92,118,159,137,242,217,502,532,1151,990
Total Noncurrent Liabilities,1304,1453,1382,1488,2141,5636,5407,5231,14822,13859
Total Liabilities,1865,1972,2125,2386,2910,6764,6959,7135,18455,17597
