,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1189,1693,2663,2479,2683,2835,2981,5125,5331,4625
"+ Cash, Cash Equivalents & STI",404,580,716,434,317,427,338,1321,1473,430
+ Cash & Cash Equivalents,404,580,716,434,317,427,338,1321,1473,430
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,785,816,1375,1519,1717,1862,2025,3017,2978,3017
"+ Accounts Receivable, Net",785,816,1218,1329,1481,1468,1544,2480,2262,2222
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,157,190,236,394,481,537,717,795
+ Inventories,137,140,191,205,228,237,245,423,401,471
+ Raw Materials,137,140,191,205,228,237,245,423,401,471
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,-136,158,381,321,421,309,374,365,478,707
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,5761,5609,11623,11768,13885,13350,15040,14946,15055,15530
"+ Property, Plant & Equip, Net",707,787,1747,1719,1749,1785,2637,2730,2815,2956
"+ Property, Plant & Equip",1732,1813,2871,3111,3329,3558,4565,4933,5229,5679
- Accumulated Depreciation,1025,1027,1124,1392,1580,1773,1929,2203,2413,2723
+ LT Investments & Receivables,89,93,58,58,58,61,85,74,61,66
+ LT Investments,89,93,58,58,58,61,85,74,61,66
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,4965,4730,9818,9992,12078,11505,12319,12143,12179,12508
+ Total Intangible Assets,4595,4575,9616,9825,11871,11271,11900,11713,11694,12068
+ Goodwill,3023,3099,6292,6424,7530,7360,7865,7752,7959,8121
+ Other Intangible Assets,1572,1476,3324,3401,4341,3911,4035,3961,3736,3947
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,370,155,202,167,207,233,419,431,484,440
Total Assets,6950,7302,14286,14247,16568,16185,18021,20072,20385,20155
+ Payables & Accruals,425,624,1131,1104,1296,1505,1575,1997,2025,2004
+ Accounts Payable,305,282,497,508,663,635,632,639,621,935
+ Accrued Taxes,24,32,84,61,65,125,157,375,240,146
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,96,309,549,534,568,745,786,983,1165,923
+ ST Debt,111,347,425,550,418,18,621,575,199,493
+ ST Borrowings,111,347,425,550,418,18,415,377,2,301
+ ST Finance Leases,1,3,5,8,8,8,206,199,198,192
+ Other ST Liabilities,199,6,146,176,333,356,451,507,559,582
+ Deferred Revenue,0,0,146,176,333,356,451,507,559,582
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,10,6,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,190,0,0,0,0,0,0,0,0,0
Total Current Liabilities,736,976,1702,1829,2046,1879,2647,3079,2783,3079
+ LT Debt,2986,2683,5992,5300,6345,6042,6462,6181,6144,5802
+ LT Borrowings,2986,2683,5992,5300,6345,6042,5790,5419,5417,5039
+ LT Finance Leases,14,39,56,63,58,51,672,762,727,763
+ Other LT Liabilities,1483,822,1582,1612,1347,1293,1346,1453,1186,1178
+ Accrued Liabilities,568,530,1244,1205,948,940,943,905,763,736
+ Pension Liabilities,61,27,20,6,7,7,188,221,184,102
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,854,265,318,401,392,347,215,327,239,340
Total Noncurrent Liabilities,4468,3505,7574,6912,7692,7335,7808,7634,7330,6980
Total Liabilities,4468,4481,9276,8741,9738,9214,10454,10712,10113,10059
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,11,10,1987,2144,2002,1463,36,119,9,8
+ Common Stock,11,10,12,12,12,12,9,9,9,8
+ Additional Paid in Capital,0,0,1975,2132,1990,1451,27,110,0,0
- Treasury Stock,959,966,978,1013,1060,1108,0,0,0,0
+ Retained Earnings,3374,3786,4223,4956,6224,7080,7904,9402,10456,10582
+ Other Equity,66,-10,-221,-581,-336,-463,-372,-162,-192,-493
Equity Before Minority Interest,2481,2821,5010,5506,6830,6971,7567,9360,10273,10097
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,2481,2821,5010,5506,6830,6971,7567,9360,10273,10097
Total Liabilities & Equity,6950,7302,14286,14247,16568,16185,18021,20072,20385,20155
Shares Outstanding,86,85,101,103,102,99,97,98,93,88
Capital Leases - Total,15,42,61,72,66,59,878,961,925,955
Net Debt,2693,2450,5701,5416,6445,5633,5868,4475,3945,4910
Net Debt to Equity,108.52,86.86,113.78,98.37,94.37,80.80,77.54,47.81,38.40,48.63
Tangible Common Equity Ratio,-90,-64,-99,-98,-107,-88,-71,-28,-16,-24
Current Ratio,1.62,1.73,1.57,1.36,1.31,1.51,1.13,1.66,1.92,1.50
Cash Conversion Cycle,32.90,33.71,28.78,31.05,29.89,28.89,30.34,40.83,46.06,43.28
Number of Employees,34000,48000,50000,52000,60000,61000,65000,72400,75500,80000
