,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,9635,9070,9964,9952,11117,13847,27302,63583,58102,57001
ST Debt,1563,929,1234,384,1335,3190,7340,1693,1296,5190
LT Debt,8072,8141,8730,9568,9782,10657,19962,61890,56806,51811
Total Debt/EBITDA,1.18,1.00,1.11,1.34,0.92,1.00,-69.83,-5.92,-46.67,-36.59
Net Debt/EBITDA,0.07,-0.29,-0.15,0.15,0.19,0.45,-45.57,-5.20,-40.20,-27.21
Total Debt/EBIT,1.52,1.26,1.39,1.80,1.11,1.17,-10.26,-4.90,-17.14,-16.12
Net Debt/EBIT,0.09,-0.37,-0.19,0.21,0.23,0.53,-6.69,-4.30,-14.77,-11.98
EBITDA to Interest Expense,21.17,27.33,32.74,24.34,33.67,29.29,-0.54,-4.98,-0.46,-0.62
EBITDA-CapEx/Interest Expense,15.37,20.62,23.83,15.80,28.48,25.52,-3.26,-5.58,-0.83,-1.10
EBIT to Interest Expense,16.39,21.61,26.07,18.10,27.93,24.84,-3.69,-6.02,-1.26,-1.40
Interest Expense,386,333,275,306,360,475,722,2156,2682,2533
Common Equity/Total Assets,41.04,41.57,46.41,50.86,54.56,51.98,41.69,28.71,28.49,25.19
Long-Term Debt/Equity (%),53.82,92.62,136.47,1090.99,2374.27,2599.27,0,0,0,0
Long-Term Debt/Capital (%),16.89,16.14,16.21,17.15,15.89,14.22,23.96,57.57,58.13,56.58
Long-Term Debt/Total Assets (%),8.71,8.21,9.25,10.63,10.59,9.08,14.94,40.68,41.00,37.79
Total Debt/Equity (%),64.25,103.19,155.76,1134.78,2698.30,3377.32,-328.94,-351.77,-391.36,-359.67
Total Debt/Capital (%),20.16,17.98,18.51,17.84,18.06,18.48,32.77,59.15,59.46,62.25
Total Debt/Total Assets (%),10.40,9.14,10.55,11.06,12.04,11.80,20.43,41.79,41.94,41.58
Net Debt to Equity,3.65,-30.30,-20.92,131.24,559.22,1514.63,-214.66,-308.89,-337.13,-267.46
Net Debt/Capital (%),1.41,-6.88,-3.15,2.45,4.37,9.23,24.13,55.97,55.81,55.08
EBITDA,8172,9102,9003,7448,12122,13915,-391,-10732,-1245,-1558
EBITDA-CapEx,5934,6866,6553,4835,10252,12124,-2352,-12035,-2225,-2780
Operating Income (Loss),6328,7196,7170,5538,10053,11801,-2662,-12978,-3389,-3537
