,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,101584,93168,97600,96078,174303,179590,183733,126171,119379,113835
- Cash & Cash Equivalents,9088,11733,11302,8801,8813,7637,9485,7752,8052,14614
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,122,125,62,60,57,71,317,241,153,35
+ Total Debt,9635,9070,9964,9952,11117,13847,27302,63583,58102,57001
Enterprise Value,96083,89271,95574,96061,175485,184944,201322,164405,161390,153651
Total Capital,47782,50436,53843,55787,61555,74920,83324,107495,97724,91570
Total Debt/Capital (%),20.16,17.98,18.51,17.84,18.06,18.48,32.77,59.15,59.46,62.25
Total Debt / EV,0.10,0.10,0.10,0.10,0.06,0.07,0.14,0.39,0.36,0.37
EV/Sales,1.11,0.98,0.99,1.02,1.88,1.83,2.63,2.83,2.59,2.31
EV/EBITDA,11.76,9.81,10.62,12.90,14.48,13.29,0,0,0,0
EV/EBIT,15.18,12.41,13.33,17.35,17.46,15.67,0,0,0,0
EV/Cash Flow to Firm,11.35,9.80,10.00,8.92,12.87,11.74,0,0,0,25.35
EV/Free Cash Flow to Firm,8.98,7.87,7.96,7.18,11.32,10.54,0,0,0,21.10
Diluted Market Cap,104590,97291,101916,100227,180102,185462,185349,123285,119193,113380
Diluted Enterprise Value,105259,94753,100640,101438,182463,191743,203483,179357,169396,155802
EV per Share,128.56,126.32,143.37,155.65,296.91,325.81,357.65,282.33,274.05,257.12
TTM Sales,86623,90762,96114,94571,93392,101127,76559,58158,62286,66608
TTM EBITDA,8172,9102,9003,7448,12122,13915,-391,-10732,-1245,-1558
TTM Operating Income,6328,7196,7170,5538,10053,11801,-2662,-12978,-3389,-3537
TTM Cash Flow to Firm,8463,9112,9562,10768,13638,15750,-2243,-16632,-1130,6061
TTM Free Cash Flow to Firm,10701,11348,12012,13381,15508,17541,-282,-15329,-150,7283
